yr,ticker,g,sec,mb,cr,r40,mc,mom,ret,qqq
2009,TPC,CIC,Indu,0.027,0.614,0.612,0.354,-57.4,28.4,46.1
2009,TPR,CIC,Cons,0.376,0.282,0.786,0.983,-49.6,154.4,95.2
2009,TRMK,NOC,Fina,0.694,0.655,0.311,0.437,-11.8,34.0,45.3
2009,TRN,CIC,Indu,0.194,0.510,0.306,0.243,-65.8,67.3,56.9
2009,TRST,NOC,Fina,0.551,0.619,0.209,0.238,-15.6,-19.1,31.6
2009,TSCO,CIC,Cons,0.155,0.097,0.536,0.529,4.8,43.8,45.4
2009,TT,CIC,Indu,0.352,0.900,0.133,0.951,-55.7,93.7,59.7
2009,TTEK,CIC,Indu,0.150,0.495,0.828,0.544,18.5,10.3,34.8
2009,TTWO,NOC,Tech,0.854,0.966,0.056,0.194,-72.2,35.5,54.2
2009,TX,CIC,Basi,0.716,0.612,0.291,0.568,-81.5,313.6,144.0
2009,TYL,NOC,Tech,0.534,0.133,0.731,0.153,-5.6,48.4,52.3
2009,UAA,CIC,Cons,0.427,0.493,0.553,0.430,-52.8,46.9,49.7
2009,UAL,CIC,Indu,0.850,0.248,0.165,0.602,-65.8,17.2,40.2
2009,UBSI,NOC,Fina,0.522,0.799,0.549,0.413,-27.4,2.0,34.6
2009,UFPI,CIC,Basi,0.163,0.197,0.235,0.112,-36.2,62.2,49.3
2009,UHS,NOC,Heal,0.998,0.061,0.493,0.643,-30.2,70.6,64.3
2009,ULTA,CIC,Cons,0.070,0.422,0.590,0.073,-55.5,241.9,126.8
2009,UMBF,NOC,Fina,0.726,0.333,0.369,0.595,-4.7,7.8,36.5
2009,UNFI,NOC,Cons,0.022,0.233,0.425,0.284,-35.0,92.3,70.4
2009,UPBD,NOC,Tech,0.311,0.369,0.447,0.444,-9.6,32.1,41.3
2009,URBN,CIC,Cons,0.483,0.187,0.638,0.755,-48.0,125.5,94.4
2009,UTI,NOC,Cons,0.828,0.007,0.415,0.136,27.1,0.0,31.0
2009,VIAV,NOC,Tech,0.604,0.226,0.012,0.177,-59.5,98.5,58.2
2009,VLY,NOC,Fina,0.701,0.888,0.966,0.655,-26.5,21.3,45.3
2009,VMI,CIC,Indu,0.102,0.146,0.808,0.447,-55.1,83.9,61.1
2009,VNO,NOC,Real,0.932,0.597,0.830,0.968,-57.7,73.9,62.0
2009,VRSN,NOC,Tech,0.830,0.541,0.109,0.925,-40.4,14.8,33.7
2009,VSAT,NOC,Tech,0.316,0.240,0.442,0.252,-9.1,38.0,40.6
2009,VSH,NOC,Tech,0.617,0.352,0.032,0.206,-68.5,152.1,72.8
2009,VTR,NOC,Real,0.553,0.917,0.900,0.845,-40.5,78.1,55.9
2009,WAB,CIC,Indu,0.032,0.180,0.660,0.561,-17.1,35.6,48.4
2009,WABC,NOC,Fina,0.842,0.716,0.728,0.493,-18.3,39.1,53.2
2009,WAT,NOC,Heal,0.170,0.170,0.667,0.905,-35.5,56.6,53.0
2009,WCC,CIC,Indu,0.007,0.182,0.376,0.357,-55.7,52.2,51.5
2009,WCN,CIC,Indu,0.073,0.070,0.672,0.711,-8.1,16.6,31.1
2009,WDC,NOC,Tech,0.600,0.692,0.240,0.745,-42.3,207.4,104.2
2009,WELL,NOC,Real,0.034,0.609,0.922,0.898,-21.8,24.2,43.3
2009,WEN,CIC,Cons,0.874,0.944,0.988,0.184,-54.7,9.1,45.3
2009,WEX,NOC,Tech,0.920,0.437,0.505,0.126,-63.9,150.2,74.9
2009,WLYB,NOC,Comm,0.442,0.723,0.417,0.607,-29.3,42.3,54.1
2009,WOR,CIC,Indu,0.568,0.481,0.141,0.131,-43.6,80.7,65.2
2009,WPM,CIC,Basi,0.993,0.791,0.187,0.653,-60.0,136.3,87.1
2009,WRB,NOC,Fina,0.898,0.396,0.218,0.794,-13.8,-2.6,26.0
2009,WSBC,NOC,Fina,0.633,0.823,0.951,0.248,2.7,-40.2,20.2
2009,WSO,CIC,Indu,0.017,0.221,0.255,0.408,-4.0,56.4,53.3
2009,WST,NOC,Heal,0.410,0.131,0.437,0.490,-24.3,16.9,41.4
2009,WTFC,NOC,Fina,0.624,0.867,0.915,0.068,-54.4,141.9,76.4
2009,WWW,CIC,Cons,0.250,0.024,0.403,0.405,-22.5,50.3,47.3
2009,WYNN,CIC,Cons,0.607,0.942,0.257,0.813,-78.5,145.5,87.1
2009,XRAY,NOC,Heal,0.148,0.223,0.490,0.937,-31.4,23.6,37.9
2009,ZBRA,NOC,Tech,0.121,0.172,0.083,0.454,-47.8,58.5,50.0
2010,AAL,CIC,Indu,0.770,0.287,0.140,0.323,-23.9,76.3,34.7
2010,AAP,CIC,Cons,0.138,0.074,0.284,0.907,31.4,51.4,35.1
2010,ABG,CIC,Cons,0.023,0.440,0.609,0.050,315.2,56.3,37.6
2010,ACM,CIC,Indu,0.000,0.391,0.350,0.826,0.4,4.5,26.4
2010,ADTN,NOC,Tech,0.070,0.187,0.727,0.544,57.8,72.3,31.5
2010,AEIS,NOC,Tech,0.865,0.598,0.287,0.253,103.5,-2.0,23.7
2010,AGCO,CIC,Indu,0.131,0.698,0.153,0.813,33.2,68.1,42.4
2010,AGI,CIC,Basi,0.772,0.856,0.966,0.591,143.3,23.8,19.3
2010,AJG,NOC,Fina,0.623,0.072,0.648,0.718,-4.5,30.8,28.8
2010,ALB,CIC,Basi,0.409,0.467,0.612,0.858,62.2,58.1,32.3
2010,ALGN,NOC,Heal,0.079,0.183,0.747,0.497,113.4,19.4,25.0
2010,ALGT,CIC,Indu,0.928,0.481,0.639,0.413,34.5,-7.4,19.0
2010,ALK,CIC,Indu,0.957,0.172,0.406,0.467,18.3,86.4,42.6
2010,ALKS,NOC,Heal,0.605,0.973,0.018,0.386,-9.7,23.2,31.0
2010,ALV,CIC,Cons,0.587,0.718,0.867,0.792,123.8,79.4,42.3
2010,AMG,NOC,Fina,0.427,0.551,0.828,0.779,45.7,58.8,36.1
2010,AMN,NOC,Heal,0.065,0.632,0.043,0.005,44.3,-22.0,15.6
2010,AMSC,CIC,Indu,0.718,0.646,0.964,0.589,115.5,-23.6,16.9
2010,ANDE,NOC,Cons,0.124,0.871,0.600,0.185,69.3,41.3,36.7
2010,ANGO,NOC,Heal,0.108,0.343,0.591,0.070,23.6,-2.0,15.8
2010,APEI,NOC,Cons,0.248,0.255,0.923,0.307,9.1,-6.8,22.4
2010,ARCC,NOC,Fina,0.955,0.860,0.986,0.506,235.2,37.8,31.4
2010,ARLP,CIC,Ener,0.598,0.169,0.460,0.564,34.0,65.0,36.0
2010,AROC,CIC,Ener,0.449,0.977,0.201,0.354,28.9,0.4,21.2
2010,ASR,CIC,Indu,0.589,0.555,0.693,0.569,72.3,1.5,21.7
2010,ATI,CIC,Indu,0.729,0.587,0.124,0.946,90.3,36.6,28.6
2010,ATO,NOC,Util,0.831,0.828,0.163,0.749,11.2,20.2,29.2
2010,AVAV,CIC,Indu,0.558,0.521,0.711,0.176,-22.2,18.7,21.6
2010,AVNT,CIC,Basi,0.540,0.508,0.354,0.271,202.1,86.1,46.9
2010,AXON,CIC,Indu,0.470,0.605,0.894,0.117,53.8,-41.7,12.5
2010,AZTA,NOC,Heal,0.819,0.801,0.840,0.144,37.2,65.8,40.7
2010,AZZ,CIC,Indu,0.391,0.562,0.196,0.079,16.8,21.2,20.3
2010,BALL,CIC,Cons,0.151,0.106,0.526,0.982,25.8,41.9,33.2
2010,BC,CIC,Cons,0.576,0.472,0.050,0.393,282.9,88.2,44.0
2010,BCPC,CIC,Basi,0.668,0.844,0.691,0.242,65.0,62.1,36.7
2010,BDC,NOC,Tech,0.429,0.722,0.226,0.415,55.2,70.5,42.9
2010,BDN,NOC,Real,0.273,0.111,0.470,0.542,114.8,8.3,25.7
2010,BHC,NOC,Heal,0.226,0.431,0.901,0.702,36.4,168.3,56.7
2010,BJRI,CIC,Cons,0.968,0.034,0.544,0.208,103.9,75.5,43.2
2010,BKD,NOC,Heal,0.163,0.002,0.384,0.679,424.9,32.9,30.0
2010,BKH,NOC,Util,0.903,0.939,0.264,0.406,-2.5,19.0,28.0
2010,BLX,NOC,Fina,0.932,0.968,0.036,0.221,34.5,4.6,14.7
2010,BMRN,NOC,Heal,0.700,0.953,0.208,0.670,14.3,36.3,34.1
2010,BTE,CIC,Ener,0.783,0.980,0.788,0.892,252.7,68.0,28.9
2010,BWA,CIC,Cons,0.585,0.695,0.756,0.930,62.2,102.0,49.7
2010,BYD,CIC,Cons,0.246,0.005,0.217,0.275,80.0,30.8,27.7
2010,CACI,NOC,Tech,0.874,0.199,0.616,0.558,12.0,16.2,25.2
2010,CAKE,CIC,Cons,0.995,0.059,0.260,0.515,133.8,34.6,33.1
2010,CALM,NOC,Cons,0.797,0.397,0.569,0.345,60.4,-22.5,11.7
2010,CAR,CIC,Indu,0.801,0.210,0.084,0.528,2562.0,16.8,27.8
2010,CASY,CIC,Cons,0.442,0.655,0.752,0.582,66.8,30.5,25.8
2010,CBRE,NOC,Real,0.345,0.318,0.458,0.959,263.1,75.6,40.3
2010,CBRL,CIC,Cons,0.210,0.009,0.400,0.391,102.7,26.0,31.3
2010,CBT,CIC,Basi,0.431,0.713,0.454,0.609,70.3,54.2,32.1
2010,CBZ,CIC,Indu,0.643,0.117,0.221,0.059,-23.2,15.0,27.9
2010,CCOI,NOC,Comm,0.045,0.068,0.530,0.111,47.1,38.3,29.3
2010,CCU,NOC,Cons,0.436,0.361,0.293,0.725,21.0,59.9,28.2
2010,CE,CIC,Basi,0.637,0.637,0.528,0.966,214.9,38.7,31.9
2010,CECO,CIC,Indu,0.490,0.488,0.011,0.095,31.6,-24.0,13.3
2010,CFR,NOC,Fina,0.325,0.266,0.779,0.828,11.9,17.4,24.6
2010,CGNX,NOC,Tech,0.465,0.661,0.275,0.266,36.9,97.9,48.7
2010,CHD,NOC,Cons,0.339,0.016,0.551,0.968,21.4,9.5,27.6
2010,CHE,NOC,Heal,0.063,0.000,0.494,0.451,14.7,23.6,30.1
2010,CHH,CIC,Cons,0.165,0.253,0.521,0.637,30.1,30.2,33.4
2010,CIB,NOC,Fina,0.876,0.932,0.088,0.707,185.9,26.9,27.5
2010,CIEN,NOC,Tech,0.530,0.650,0.097,0.492,135.6,106.2,43.5
2010,CIGI,NOC,Real,0.393,0.831,0.357,0.056,64.9,58.2,37.6
2010,CLH,CIC,Indu,0.251,0.339,0.352,0.526,3.2,71.8,37.4
2010,CLMT,CIC,Basi,0.686,0.883,0.282,0.237,62.6,19.9,28.5
2010,CLS,NOC,Tech,0.011,0.233,0.174,0.709,125.7,-4.2,20.4
2010,CMG,CIC,Cons,0.740,0.104,0.666,0.833,113.0,150.0,61.5
2010,CMP,CIC,Basi,0.749,0.777,0.445,0.677,3.6,44.2,37.5
2010,CNC,NOC,Heal,0.657,0.237,0.826,0.332,-12.0,51.6,38.3
2010,CNK,NOC,Comm,0.935,0.316,0.860,0.621,99.4,16.4,24.6
2010,CNS,NOC,Fina,0.072,0.765,0.930,0.343,74.1,41.3,30.4
2010,CODI,CIC,Indu,0.043,0.912,0.242,0.167,61.4,11.9,20.1
2010,COLB,NOC,Fina,0.946,0.474,0.077,0.181,110.0,3.2,24.9
2010,COO,NOC,Heal,0.415,0.120,0.558,0.632,109.4,53.3,30.6
2010,CPA,CIC,Indu,0.878,0.384,0.707,0.693,69.4,13.3,29.2
2010,CRI,CIC,Cons,0.363,0.115,0.641,0.551,70.8,-4.5,11.6
2010,CRK,CIC,Ener,0.752,0.889,0.072,0.605,-7.3,-28.7,18.3
2010,CRL,NOC,Heal,0.264,0.296,0.339,0.720,35.1,2.8,26.7
2010,CROX,CIC,Cons,0.736,0.682,0.230,0.257,543.8,120.2,46.6
2010,CRS,CIC,Basi,0.679,0.451,0.090,0.485,50.0,48.9,31.9
2010,CRUS,NOC,Tech,0.223,0.510,0.914,0.138,163.0,152.4,59.0
2010,CSGP,NOC,Real,0.354,0.151,0.499,0.325,38.2,50.3,32.7
2010,CSIQ,NOC,Tech,0.519,1.000,1.000,0.300,413.3,-33.3,13.4
2010,CSL,CIC,Basi,0.377,0.438,0.411,0.684,82.3,8.9,25.6
2010,CTRN,CIC,Cons,0.056,0.174,0.670,0.108,93.6,-27.5,11.3
2010,CUBE,NOC,Real,0.219,0.135,0.330,0.210,138.1,57.2,33.2
2010,CUZ,NOC,Real,0.835,0.476,0.853,0.023,-22.8,23.7,31.7
2010,CVBF,NOC,Fina,0.655,0.729,0.815,0.438,22.5,-12.6,17.9
2010,CVLT,NOC,Tech,0.016,0.312,0.716,0.397,71.2,38.0,29.8
2010,CW,CIC,Indu,0.095,0.321,0.431,0.521,1.4,20.4,29.1
2010,DAKT,NOC,Tech,0.664,0.720,0.023,0.002,1.0,123.4,55.4
2010,DAR,NOC,Cons,0.709,0.781,0.456,0.264,84.9,68.5,33.3
2010,DCOM,NOC,Fina,0.756,0.905,0.257,0.318,27.1,-0.9,21.8
2010,DDD,NOC,Tech,0.474,0.327,0.537,0.014,187.8,152.9,61.3
2010,DDS,CIC,Cons,0.481,0.027,0.228,0.560,567.7,109.5,47.5
2010,DECK,CIC,Cons,0.517,0.569,0.858,0.533,100.7,146.3,52.1
2010,DINO,CIC,Ener,0.743,0.907,0.941,0.535,3.2,113.1,45.1
2010,DIOD,NOC,Tech,0.695,0.623,0.905,0.316,115.0,45.7,37.4
2010,DKS,CIC,Cons,0.135,0.032,0.573,0.804,98.2,48.0,26.9
2010,DLR,NOC,Real,0.111,0.185,0.856,0.919,78.4,9.3,26.5
2010,DLX,NOC,Comm,0.239,0.025,0.465,0.366,55.1,38.7,32.4
2010,DMC,NOC,Cons,0.120,0.108,0.418,0.524,8.2,35.1,28.6
2010,DRH,NOC,Real,0.941,0.449,0.120,0.447,189.3,31.5,29.6
2010,DXC,NOC,Tech,0.187,0.226,0.402,0.923,34.3,8.5,28.0
2010,DY,CIC,Indu,0.217,0.201,0.147,0.020,78.9,109.7,49.4
2010,EBF,CIC,Indu,0.318,0.330,0.540,0.124,97.5,1.4,13.8
2010,ECHO,NOC,Comm,0.418,0.704,0.512,0.519,31.3,60.4,31.6
2010,EDN,NOC,Util,0.282,0.418,0.314,0.029,80.3,36.1,21.9
2010,EDU,NOC,Cons,0.727,0.280,0.628,0.817,57.5,35.7,24.8
2010,EEFT,NOC,Tech,0.160,0.424,0.582,0.381,100.2,-0.1,24.3
2010,EG,NOC,Fina,0.790,0.790,0.781,0.995,14.3,3.1,16.5
2010,EMA,NOC,Util,0.777,0.147,0.720,0.795,-0.3,36.2,21.8
2010,EMBJ,CIC,Indu,0.844,0.564,0.095,0.948,59.9,46.4,20.7
2010,ENS,CIC,Indu,0.350,0.756,0.280,0.400,119.6,67.7,40.8
2010,ENTG,NOC,Tech,0.930,0.691,0.810,0.140,252.1,85.7,44.4
2010,EPAC,CIC,Indu,0.144,0.454,0.318,0.567,155.6,33.5,16.0
2010,EPC,NOC,Cons,0.221,0.483,0.770,0.808,17.7,26.2,26.3
2010,EQIX,NOC,Real,0.411,0.711,0.871,0.887,60.1,-2.9,25.1
2010,EQT,CIC,Ener,0.966,0.567,0.549,0.831,25.2,3.4,24.2
2010,ERIE,NOC,Fina,0.573,0.302,0.725,0.664,28.0,72.1,36.4
2010,ES,NOC,Util,0.851,0.212,0.336,0.971,13.7,26.5,27.7
2010,ESLT,CIC,Indu,0.099,0.436,0.429,0.756,41.1,-18.9,13.1
2010,ESS,NOC,Real,0.260,0.088,0.266,0.716,25.8,48.8,37.5
2010,EVRG,NOC,Util,0.745,0.095,0.630,0.727,30.4,18.1,25.0
2010,EXP,CIC,Basi,0.582,0.576,0.113,0.402,10.7,25.1,25.3
2010,EXPE,CIC,Cons,0.097,0.284,0.731,0.819,169.2,19.6,29.4
2010,EXR,NOC,Real,0.158,0.167,0.763,0.420,91.1,61.7,38.5
2010,FCF,NOC,Fina,0.944,0.770,0.205,0.172,-37.6,11.6,26.1
2010,FCFS,NOC,Fina,0.691,0.413,0.736,0.269,38.7,28.0,26.8
2010,FCN,CIC,Indu,0.115,0.350,0.673,0.657,-11.4,-2.8,20.3
2010,FCNCA,NOC,Fina,0.503,0.144,0.203,0.625,65.2,10.6,22.6
2010,FFIV,NOC,Tech,0.122,0.291,0.786,0.953,141.0,167.5,52.6
2010,FHN,NOC,Fina,0.914,0.822,0.041,0.810,36.3,-6.3,19.0
2010,FICO,NOC,Tech,0.569,0.054,0.483,0.440,41.5,5.9,22.2
2010,FIX,CIC,Indu,0.153,0.497,0.129,0.115,42.2,9.4,23.4
2010,FMC,CIC,Basi,0.357,0.402,0.312,0.835,14.2,57.9,40.6
2010,FNB,NOC,Fina,0.916,0.795,0.822,0.330,-7.8,42.2,29.0
2010,FNF,NOC,Fina,0.962,0.754,0.885,0.650,-22.4,4.7,23.9
2010,FOR,NOC,Real,0.711,0.533,0.063,0.260,66.7,3.2,22.3
2010,FRO,CIC,Indu,0.758,0.935,0.047,0.673,29.1,-2.9,23.1
2010,FSS,CIC,Indu,0.140,0.097,0.126,0.041,7.4,-28.2,14.7
2010,FTS,NOC,Util,0.840,0.937,0.368,1.000,-3.2,34.5,35.6
2010,FUL,CIC,Basi,0.424,0.228,0.386,0.445,73.0,-13.5,15.9
2010,FULT,NOC,Fina,0.828,0.810,0.578,0.603,55.0,14.4,24.5
2010,FWRD,CIC,Indu,0.257,0.499,0.341,0.244,0.5,30.2,35.1
2010,GBCI,NOC,Fina,0.919,0.530,0.887,0.372,7.9,-2.3,22.8
2010,GEL,CIC,Ener,0.370,0.991,0.517,0.309,93.3,49.5,32.8
2010,GIB,NOC,Tech,0.149,0.314,0.343,0.944,70.0,35.4,28.3
2010,GIII,CIC,Cons,0.661,0.788,0.598,0.104,368.1,33.2,18.1
2010,GIL,CIC,Cons,0.781,0.616,0.745,0.774,120.0,39.3,35.1
2010,GLNG,CIC,Ener,0.869,0.223,0.804,0.352,156.3,116.3,47.5
2010,GME,CIC,Cons,0.237,0.400,0.433,0.878,-19.2,-0.2,14.1
2010,GNTX,CIC,Cons,0.625,0.709,0.921,0.754,118.4,64.4,38.4
2010,GPK,CIC,Cons,0.271,0.847,0.262,0.465,113.0,44.4,31.7
2010,GPN,NOC,Fina,0.178,0.178,0.738,0.957,49.6,-11.3,15.2
2010,GPRE,CIC,Basi,0.964,0.982,0.971,0.099,457.0,-29.4,15.0
2010,GRC,CIC,Indu,0.199,0.375,0.144,0.072,2.6,34.9,33.2
2010,GT,CIC,Cons,0.607,0.386,0.542,0.862,124.1,-12.5,19.8
2010,HBM,CIC,Basi,0.833,0.993,0.998,0.668,207.0,29.5,26.7
2010,HEI,CIC,Indu,0.244,0.273,0.623,0.476,36.9,50.3,36.1
2010,HELE,NOC,Cons,0.332,0.084,0.555,0.296,80.8,34.9,23.0
2010,HIMX,NOC,Tech,0.372,0.774,0.892,0.190,72.5,-11.5,23.4
2010,HL,CIC,Basi,0.975,0.962,0.991,0.499,217.6,95.4,41.4
2010,HLIO,CIC,Indu,0.799,0.747,0.151,0.106,107.3,46.6,28.9
2010,HLIT,NOC,Tech,0.619,0.433,0.194,0.199,17.5,41.7,35.7
2010,HNI,CIC,Cons,0.312,0.393,0.065,0.456,113.6,25.2,31.6
2010,HOMB,NOC,Fina,0.986,0.609,0.519,0.251,67.7,-1.8,19.9
2010,HOPE,NOC,Fina,0.948,0.813,0.472,0.032,50.8,3.6,15.7
2010,HP,CIC,Ener,0.300,0.752,0.160,0.977,96.8,17.5,27.5
2010,HTLD,CIC,Indu,0.813,0.465,0.307,0.517,8.9,8.2,22.6
2010,HUBG,CIC,Indu,0.025,0.501,0.246,0.375,23.7,44.3,33.7
2010,HUN,CIC,Basi,0.485,0.490,0.332,0.824,464.8,43.1,34.2
2010,HURN,CIC,Indu,0.307,0.409,0.488,0.120,-44.2,32.8,33.0
2010,HWC,NOC,Fina,0.720,0.524,0.801,0.600,37.5,-25.8,13.6
2010,IART,NOC,Heal,0.253,0.217,0.594,0.472,87.6,22.7,24.2
2010,IBOC,NOC,Fina,0.614,0.065,0.718,0.546,104.9,-11.3,18.8
2010,ICFI,CIC,Indu,0.476,0.235,0.474,0.149,9.6,-7.1,16.4
2010,ICUI,NOC,Heal,0.463,0.332,0.797,0.147,10.0,13.8,25.5
2010,IFF,CIC,Basi,0.027,0.153,0.664,0.840,27.0,42.3,36.4
2010,ILMN,NOC,Heal,0.440,0.621,0.684,0.991,30.8,94.5,50.7
2010,IMAX,NOC,Comm,0.898,0.865,0.962,0.418,245.5,75.2,28.5
2010,INDB,NOC,Fina,0.684,0.659,0.847,0.183,104.4,1.6,17.8
2010,IPGP,NOC,Tech,0.817,0.614,0.298,0.291,74.7,232.4,74.3
2010,IT,CIC,Indu,0.054,0.289,0.377,0.661,89.2,72.2,42.8
2010,ITRI,NOC,Tech,0.156,0.964,0.479,0.743,16.8,1.7,24.2
2010,J,CIC,Indu,0.081,0.675,0.117,0.941,-1.5,24.5,25.4
2010,JBTM,CIC,Indu,0.192,0.420,0.366,0.163,67.7,9.5,17.6
2010,JEF,NOC,Fina,0.937,0.928,0.619,0.950,62.3,35.3,28.8
2010,JOE,NOC,Real,0.984,0.835,0.002,0.758,33.6,-6.2,22.1
2010,KDP,NOC,Cons,0.451,0.093,0.587,0.488,77.8,7.6,26.1
2010,KEX,CIC,Indu,0.361,0.515,0.248,0.646,39.0,22.2,25.6
2010,KFRC,CIC,Indu,0.275,0.099,0.219,0.187,90.3,36.3,34.4
2010,KFY,CIC,Indu,0.998,0.657,0.424,0.339,129.4,20.7,22.3
2010,KLIC,NOC,Tech,0.896,0.998,0.993,0.090,273.2,70.8,40.8
2010,KNX,CIC,Indu,0.675,0.363,0.406,0.460,41.6,0.2,21.0
2010,KRNY,NOC,Fina,0.555,0.038,0.442,0.280,-0.4,-10.6,16.1
2010,KRO,CIC,Basi,0.402,0.734,0.677,0.298,15.6,248.6,67.2
2010,LBTYK,NOC,Comm,0.020,0.799,0.743,0.596,143.9,47.7,31.2
2010,LCII,CIC,Cons,0.779,0.702,0.824,0.135,189.7,10.2,26.8
2010,LDOS,NOC,Tech,0.002,0.029,0.508,0.998,7.3,-11.2,11.3
2010,LEU,CIC,Ener,0.786,0.878,0.655,0.217,-0.4,11.0,25.2
2010,LFUS,NOC,Tech,0.707,0.549,0.758,0.273,131.3,58.1,41.6
2010,LINC,NOC,Cons,0.467,0.447,0.932,0.235,66.8,-37.0,12.7
2010,LKQ,CIC,Cons,0.129,0.903,0.700,0.767,57.8,31.8,27.9
2010,LNN,CIC,Indu,0.420,0.914,0.799,0.174,56.6,83.8,28.7
2010,LOPE,NOC,Cons,0.447,0.537,0.935,0.379,11.9,-17.2,19.6
2010,LQDT,CIC,Cons,0.761,0.573,0.675,0.000,45.0,34.6,33.9
2010,LRCX,NOC,Tech,0.862,0.885,0.950,0.973,48.5,48.5,31.1
2010,LRN,NOC,Cons,0.551,0.946,0.767,0.203,16.8,47.7,38.3
2010,LSCC,NOC,Tech,0.375,0.275,0.535,0.009,75.0,118.3,51.0
2010,LYV,NOC,Comm,0.497,0.323,0.102,0.628,296.8,-15.9,19.0
2010,LZB,CIC,Cons,0.384,0.221,0.427,0.223,1165.2,-27.9,17.6
2010,MAC,NOC,Real,0.923,0.142,0.233,0.738,94.4,62.8,39.5
2010,MAN,CIC,Indu,0.147,0.560,0.223,0.964,99.2,19.5,28.1
2010,MATV,CIC,Basi,0.792,0.244,0.467,0.490,235.1,-14.9,20.9
2010,MATX,CIC,Indu,0.309,0.700,0.181,0.287,51.4,25.2,28.7
2010,MCS,NOC,Comm,0.885,0.124,0.506,0.045,25.0,-6.3,12.9
2010,MEI,NOC,Tech,0.754,0.600,0.395,0.093,253.4,1.1,20.2
2010,MELI,CIC,Cons,0.018,0.707,0.946,0.623,177.7,68.2,36.3
2010,MEOH,CIC,Basi,0.815,0.869,0.321,0.688,165.8,25.4,26.2
2010,MGM,CIC,Cons,0.621,0.156,0.045,0.984,256.4,43.9,33.5
2010,MGRC,CIC,Indu,0.438,0.262,0.393,0.196,21.3,9.5,23.9
2010,MIDD,CIC,Indu,0.084,0.625,0.585,0.302,126.7,84.3,36.4
2010,MKL,NOC,Fina,0.973,0.786,0.948,0.837,16.3,23.1,28.4
2010,MKSI,NOC,Tech,0.883,0.664,0.734,0.350,17.8,67.4,38.6
2010,MLCO,CIC,Cons,0.716,0.955,0.806,0.612,27.8,75.8,45.1
2010,MLI,CIC,Indu,0.185,0.666,0.235,0.133,19.8,32.4,29.2
2010,MLKN,CIC,Cons,0.183,0.411,0.251,0.454,94.5,27.5,18.0
2010,MLM,CIC,Basi,0.650,0.205,0.133,0.865,-7.2,16.7,29.4
2010,MNST,NOC,Cons,0.235,0.158,0.844,0.905,31.0,37.9,29.2
2010,MOD,CIC,Indu,0.314,0.749,0.138,0.142,955.7,61.1,35.5
2010,MOH,NOC,Heal,0.169,0.061,0.562,0.192,12.6,60.3,41.4
2010,MORN,NOC,Fina,0.126,0.357,0.632,0.686,37.1,24.7,29.7
2010,MSCI,NOC,Fina,0.395,0.230,0.869,0.856,100.8,1.9,17.5
2010,MTRN,CIC,Basi,0.456,0.442,0.359,0.081,40.3,71.8,36.4
2010,MTX,CIC,Basi,0.386,0.381,0.404,0.357,22.1,35.5,34.1
2010,MTZ,CIC,Indu,0.052,0.445,0.637,0.404,39.2,21.0,26.4
2010,MWA,CIC,Indu,0.499,0.334,0.142,0.284,-29.7,-14.5,18.9
2010,MYE,CIC,Cons,0.413,0.271,0.291,0.034,227.8,-0.3,24.2
2010,MYRG,CIC,Indu,0.641,0.242,0.438,0.036,19.3,29.2,22.5
2010,NAT,CIC,Indu,0.982,0.957,0.027,0.503,-4.4,-14.0,21.6
2010,NEOG,NOC,Heal,0.330,0.070,0.795,0.226,109.0,54.3,20.2
2010,NICE,NOC,Tech,0.172,0.370,0.323,0.648,40.1,10.5,26.4
2010,NJR,NOC,Util,0.826,0.840,0.165,0.555,-13.6,19.3,27.5
2010,NMM,CIC,Indu,0.379,0.458,0.919,0.126,115.3,11.6,22.0
2010,NNI,NOC,Fina,0.980,0.874,0.589,0.359,286.2,22.7,24.8
2010,NPK,CIC,Indu,0.515,0.804,0.650,0.336,141.4,3.5,24.5
2010,NPO,CIC,Indu,0.609,0.677,0.007,0.169,12.0,69.7,43.0
2010,NTCT,NOC,Tech,0.553,0.930,0.553,0.228,4.4,68.4,32.9
2010,NTES,NOC,Tech,0.774,0.772,0.959,0.928,7.6,47.4,29.5
2010,NWL,NOC,Cons,0.404,0.264,0.363,0.898,55.4,34.5,33.2
2010,NX,CIC,Basi,0.747,0.738,0.765,0.212,113.5,19.8,25.3
2010,OGE,NOC,Util,0.887,0.736,0.643,0.889,46.7,23.8,29.5
2010,OII,CIC,Ener,0.036,0.348,0.300,0.822,83.0,41.2,33.6
2010,OIS,CIC,Ener,0.280,0.853,0.074,0.458,137.4,88.8,45.3
2010,OKE,CIC,Ener,0.578,0.867,0.792,0.921,88.0,48.7,35.4
2010,OLED,NOC,Tech,0.510,0.806,0.038,0.086,70.0,253.5,56.8
2010,OLN,CIC,Basi,0.381,0.727,0.174,0.508,1.6,15.0,23.6
2010,OMCL,NOC,Heal,0.316,0.485,0.167,0.068,53.4,13.3,26.5
2010,ON,NOC,Tech,0.682,0.684,0.567,0.869,84.1,46.3,33.6
2010,ONB,NOC,Fina,0.704,0.406,0.135,0.341,-7.5,-5.8,21.1
2010,ONTO,NOC,Tech,0.856,0.896,0.896,0.027,808.6,79.0,40.4
2010,OPCH,NOC,Heal,0.077,0.305,0.187,0.007,367.7,-37.9,12.6
2010,OSIS,NOC,Tech,0.174,0.354,0.296,0.165,103.1,27.4,26.5
2010,OSK,CIC,Indu,0.479,0.824,0.957,0.849,388.3,1.8,24.3
