ticker,yr,fecha,f4,sector,ret,ps,mcap,mom,r40,sdmb,sdcr,mb,cr
MSCI,2009,2009-01-09,2010-01-07,Financial Services,100.84,3.8700,1667.8,-46.54,0.3378,0.02497,0.07515,0.6700,0.0566
MTB,2009,2009-01-22,2010-01-20,Financial Services,114.38,1.1400,4011.7,-49.96,0.1130,0.04299,0.17590,0.5828,-0.0101
MTL,2009,2009-03-31,2010-04-21,desconocido,592.57,0.1800,1715.2,-91.58,-0.5585,0.07360,0.51258,0.3662,-0.6060
MTX,2009,2009-02-05,2010-02-04,Basic Materials,22.06,0.6500,722.9,-28.14,-0.0291,0.02773,0.04556,0.1584,-0.0419
MTZ,2009,2009-03-02,2010-02-24,Industrials,39.23,0.5300,730.7,21.05,0.5694,0.01397,0.18495,0.1342,0.5125
MWA,2009,2009-02-03,2010-02-02,Industrials,-29.73,0.4200,762.2,-16.44,-6.7084,0.01590,0.06763,0.2040,-0.1082
MXIM,2009,2009-01-29,2010-01-28,desconocido,40.79,2.1000,4023.4,-53.94,-0.3902,0.06141,0.14773,0.4848,-0.1934
MYGN,2009,2009-02-03,2010-02-02,desconocido,-43.05,10.6400,4113.9,102.45,0.8839,0.03844,0.77974,0.8683,0.4870
NAT,2009,2009-02-13,2010-02-12,Industrials,-4.37,4.8500,1129.3,2.13,0.0261,0.09315,0.74419,0.8284,-0.3166
NBR,2009,2009-02-24,2010-02-16,Energy,150.89,0.5100,2701.1,-65.79,0.1339,0.03624,0.07591,0.3405,-0.0615
NEOG,2009,2009-01-06,2009-12-18,Healthcare,31.42,3.5000,393.0,-0.68,0.3341,0.00975,0.04338,0.5170,0.1462
NICE,2009,2009-02-11,2010-02-17,Technology,40.11,2.1700,1354.4,-30.63,0.2329,0.01053,0.05396,0.6237,0.1359
NJR,2009,2009-02-04,2010-02-03,Utilities,-13.57,0.4600,1750.9,28.36,0.0156,0.07127,0.19107,0.1287,-0.0121
NM,2009,2009-02-18,2010-02-23,desconocido,90.00,0.2500,311.5,-75.88,-0.4504,0.09272,0.93423,0.2079,-0.4099
NPK,2009,2009-03-16,2010-02-19,Industrials,141.38,0.7700,345.1,-12.27,0.9833,0.01515,0.91306,0.1906,0.8055
NPO,2009,2009-02-12,2010-02-11,Industrials,11.96,0.3900,455.4,-22.92,0.0926,0.01924,0.05748,0.3108,0.0497
NR,2009,2009-02-19,2010-02-18,desconocido,19.55,0.3700,317.6,-25.10,0.7888,0.01192,0.27122,0.1083,0.7171
NS,2009,2009-01-26,2010-01-29,desconocido,19.31,0.5300,2559.2,-11.64,1.2589,0.07026,0.46544,0.1984,1.2308
NTCT,2009,2009-01-22,2010-01-21,Technology,4.40,2.1700,562.5,45.39,0.5248,0.03849,0.52946,0.7776,0.3407
NTES,2009,2009-04-20,2010-05-19,Technology,7.61,8.7800,3728.4,20.17,0.8542,0.01537,0.27459,0.8270,0.2212
NUVA,2009,2009-02-25,2010-02-25,desconocido,-17.28,5.2000,1300.5,-2.79,0.6446,0.00699,0.07561,0.8196,0.5892
NWL,2009,2009-01-29,2010-01-29,Consumer Defensive,55.44,0.3800,2458.8,-63.72,-0.2803,0.01896,0.06679,0.2996,-0.1163
OA,2009,2009-03-31,2010-03-31,desconocido,21.38,0.2300,1054.1,-35.30,0.2209,0.01047,0.06216,0.2069,0.1132
OBE,2009,2009-02-19,2010-02-18,desconocido,94.58,0.8300,3785.3,-65.13,0.2315,0.08518,0.88768,0.5092,0.2882
OGE,2009,2009-02-13,2010-02-18,Utilities,46.74,0.5800,2361.0,-24.81,-0.1965,0.05816,0.23058,0.4019,-0.2841
OII,2009,2009-02-18,2010-02-17,Energy,83.01,0.8400,1661.0,-53.49,0.2468,0.00824,0.14763,0.2287,0.0915
OIS,2009,2009-02-19,2010-02-22,Energy,137.43,0.1600,471.8,-55.37,0.6063,0.01756,0.21096,0.2208,0.5509
OKE,2009,2009-02-23,2010-02-22,Energy,88.04,0.1300,2100.5,-52.71,-0.2099,0.02155,0.26301,0.1666,-0.2865
OLN,2009,2009-01-26,2010-01-25,Basic Materials,1.64,0.7200,1270.4,-8.70,0.2272,0.05719,0.37164,0.2280,0.0726
ON,2009,2009-02-04,2010-02-03,Technology,84.07,0.8400,1726.0,-34.10,0.3084,0.01718,0.19506,0.3800,0.1981
ONB,2009,2009-01-26,2010-02-01,Financial Services,-7.50,2.0500,841.1,-22.14,0.0145,0.05319,0.23639,0.6256,-0.0169
ORLY,2009,2009-02-18,2010-02-17,Consumer Cyclical,47.03,1.0000,3576.6,0.00,0.9168,0.00726,0.31280,0.4622,0.8445
OSK,2009,2009-01-29,2010-01-28,Industrials,388.31,0.0800,557.4,-82.34,-0.0949,0.02329,0.49480,0.1126,-0.1141
OTEX,2009,2009-01-28,2010-02-03,Technology,23.36,2.2800,1754.0,4.31,0.7255,0.01170,0.25022,0.6806,0.1376
OVTI,2009,2009-01-31,2010-01-31,desconocido,100.00,0.7500,343.5,-53.18,0.0769,0.01657,0.45974,0.2496,0.1184
OZK,2009,2009-03-11,2010-03-11,Financial Services,73.84,2.3400,320.1,-14.90,0.1985,0.01857,0.06258,0.4725,0.0040
PARAA,2009,2009-02-25,2010-02-18,desconocido,177.22,0.2400,3348.1,-79.34,0.0229,0.04111,0.03095,0.3615,-0.0617
PB,2009,2009-01-27,2010-01-22,Financial Services,60.47,3.8800,1191.7,-6.40,0.5017,0.02744,0.19893,0.6491,0.1940
PBH,2009,2009-02-05,2010-02-05,Healthcare,21.59,0.9600,309.4,-17.65,0.2494,0.01059,0.03399,0.5289,0.0007
PDS,2009,2009-02-09,2010-02-12,Energy,114.74,0.7700,810.1,-81.09,0.7705,0.04601,0.29129,0.4572,0.4377
PENN,2009,2009-02-05,2010-02-04,Consumer Cyclical,14.65,0.1500,363.5,-58.32,0.4333,0.00867,0.04761,0.4057,-0.0252
PFS,2009,2009-01-29,2010-01-29,Financial Services,0.35,2.7200,637.6,-5.25,0.1162,0.03225,0.28063,0.5334,-0.0032
PII,2009,2009-01-29,2010-01-28,Consumer Cyclical,107.62,0.3600,701.4,-49.75,0.0722,0.00947,0.11495,0.2277,-0.0329
PKE,2009,2009-05-15,2010-04-28,Industrials,63.27,1.9100,382.1,-37.29,-0.5173,0.02749,0.14615,0.2285,-0.4141
PKG,2009,2009-01-20,2010-01-25,Consumer Cyclical,76.85,0.5200,1227.5,-51.14,0.0360,0.01488,0.04557,0.2091,-0.0588
PKI,2009,2009-01-29,2010-02-04,desconocido,35.57,0.9100,1763.1,-35.59,-0.0237,0.02622,0.12579,0.4787,-0.1762
PLCM,2009,2009-03-31,2010-03-31,desconocido,98.70,0.6600,656.6,-31.72,-0.0177,0.02244,1.13378,0.1683,-0.1506
PLD,2009,2009-01-29,2010-02-02,Real Estate,41.41,2.3800,1702.7,-67.16,0.2110,0.04077,0.10437,0.7228,-0.0159
PLDGP,2009,2009-02-28,2010-02-20,desconocido,72.90,3.8600,2761.5,-45.82,0.2110,0.04077,0.10437,0.7228,-0.0159
PLXS,2009,2009-01-28,2010-01-20,Technology,77.03,0.3500,643.8,-17.49,0.0420,0.01218,0.10557,0.1021,-0.0047
PMCS,2009,2009-03-29,2010-03-28,desconocido,36.39,2.9300,1423.9,12.81,-0.0624,0.00828,0.17429,0.6533,-0.1190
PNFP,2009,2009-01-20,2010-01-19,Financial Services,-27.68,3.3400,497.4,-6.17,-0.0508,0.02027,0.53814,0.5581,-0.2406
PNR,2009,2009-02-03,2010-02-02,Industrials,30.27,0.4700,1575.4,-27.65,-0.0448,0.00744,0.06946,0.3116,-0.1115
POOL,2009,2009-02-19,2010-02-18,Industrials,53.58,0.3600,642.1,-31.77,-0.1981,0.01105,0.06716,0.2909,-0.1389
POWI,2009,2009-02-04,2010-02-04,Technology,62.25,2.6900,542.6,-6.26,-0.6648,0.03474,0.13880,0.4466,-0.1948
POWL,2009,2009-02-09,2010-02-03,Industrials,7.72,0.4900,324.4,-29.03,0.2347,0.01818,0.21857,0.2024,0.1588
PPLI,2009,2009-02-28,2010-02-26,Communication Services,50.94,0.2700,390.2,-14.52,-0.2329,0.08623,0.44291,0.6575,-0.0736
PRDO,2009,2009-02-19,2010-02-17,Consumer Defensive,16.33,1.0400,1779.6,12.34,0.0904,0.02594,0.19584,0.6443,-0.0246
PRGO,2009,2009-02-03,2010-02-02,Healthcare,100.17,1.0500,2147.9,-31.48,0.3974,0.01353,0.12171,0.2748,0.2893
PTEN,2009,2009-02-12,2010-02-11,Energy,79.46,0.6400,1413.8,-58.67,0.3227,0.02255,0.13856,0.4187,0.0946
PVH,2009,2009-03-23,2010-03-22,Consumer Cyclical,192.20,0.3900,971.9,-49.21,-0.0945,0.02172,0.09097,0.4494,-0.0115
PWR,2009,2009-02-24,2010-02-22,Industrials,2.94,0.9800,3704.6,-23.45,0.1326,0.01598,0.25276,0.1809,0.0484
PXD,2009,2009-02-03,2010-02-02,desconocido,216.94,0.7100,1687.2,-63.49,-0.0976,0.07283,0.16305,0.5761,0.0113
QDEL,2009,2009-02-25,2010-02-11,Healthcare,11.77,2.9200,374.1,-35.75,0.1444,0.05028,0.12445,0.5888,-0.1184
QGEN,2009,2009-03-25,2010-02-08,Healthcare,26.52,3.6500,3259.4,-22.01,0.2987,0.01500,0.22418,0.6638,0.1282
RAI,2009,2009-03-31,2010-03-31,desconocido,50.67,0.3000,2586.0,-39.30,0.1962,0.01407,0.15948,0.4649,-0.0381
RBA,2009,2009-02-26,2010-03-04,Industrials,38.18,5.8000,1694.9,-36.08,-0.6208,0.03406,0.60357,0.7782,-0.7706
RBBN,2009,2009-02-26,2010-02-25,desconocido,94.83,1.0000,313.6,-63.86,-0.2491,0.06535,0.14684,0.4458,-0.0778
RBC,2009,2009-02-05,2010-01-29,Industrials,52.56,1.8600,677.2,-14.64,0.2107,0.01071,0.05756,0.3342,0.0606
RCII,2009,2009-02-02,2010-02-01,desconocido,32.56,0.2000,1013.7,-9.61,0.0837,0.01692,0.12166,0.1383,-0.0076
RDY,2009,2009-06-30,2010-03-31,Healthcare,66.67,1.8900,2810.3,-6.61,-0.3884,0.02919,0.50660,0.5425,0.0886
RES,2009,2009-01-28,2010-01-27,Energy,46.88,0.9500,833.1,-17.06,0.3848,0.02925,0.12048,0.4254,0.2237
RF,2009,2009-02-25,2010-01-26,Financial Services,61.70,0.2900,2572.8,-83.79,-3.1195,0.14766,0.25230,0.2087,-0.1437
RGA,2009,2009-01-26,2010-02-01,Financial Services,31.06,0.4800,2727.0,-25.37,-0.0711,0.04658,0.09503,0.1388,-0.0859
RGLD,2009,2009-02-05,2010-02-04,Basic Materials,-9.20,22.2900,1584.7,53.39,0.1573,0.03252,0.32762,0.8922,-0.0060
RGP,2009,2009-01-06,2010-01-06,desconocido,40.04,0.8500,711.5,-20.23,0.0110,0.00779,0.09345,0.3896,-0.0794
RHI,2009,2009-01-28,2010-01-28,Industrials,45.63,0.6000,2760.3,-25.84,-0.1107,0.00743,0.12390,0.4065,-0.1887
RHP,2009,2009-02-10,2010-02-09,Real Estate,115.54,0.4000,372.3,-72.47,0.2324,0.02952,0.25782,0.3758,0.1988
RMD,2009,2009-02-05,2010-02-04,Healthcare,26.67,3.5000,3107.6,-9.34,0.2945,0.10569,0.04009,0.5876,0.1002
RNR,2009,2009-02-11,2010-02-09,Financial Services,19.94,2.1500,2647.1,-25.07,-0.7708,0.07217,0.20098,0.4130,-0.4709
RNWK,2009,2009-02-12,2010-02-11,desconocido,53.36,0.6600,399.2,-50.33,-1.5744,0.01910,0.22970,0.6067,-0.0270
ROG,2009,2009-02-18,2010-02-18,Technology,18.91,0.9200,336.1,-32.69,-0.5924,0.05203,0.15107,0.2843,-0.4146
ROLL,2009,2009-02-05,2010-01-29,desconocido,22.38,1.1300,411.4,-40.13,0.2107,0.00942,0.05756,0.3342,0.0606
ROP,2009,2009-02-05,2010-02-03,Technology,35.70,1.5400,3551.8,-30.30,0.2349,0.00897,0.08156,0.5172,0.0282
ROST,2009,2009-03-19,2010-03-18,Consumer Cyclical,54.14,0.6800,4410.6,21.38,0.1407,0.00983,0.03488,0.2380,0.0499
RRD,2009,2009-02-25,2010-02-23,desconocido,137.38,0.0500,579.1,-74.12,-0.4138,0.01100,0.13821,0.2403,-0.0945
RRX,2009,2009-02-04,2010-02-03,Industrials,50.47,0.4800,1078.2,-11.46,0.0995,0.00884,0.14781,0.2373,0.0175
RS,2009,2009-02-19,2010-02-18,Basic Materials,75.02,0.2100,1831.0,-52.36,0.3084,0.01927,0.27121,0.2141,0.2490
RVTY,2009,2009-03-31,2010-03-31,Healthcare,87.16,0.8000,1509.4,-47.34,0.0991,0.02622,0.14976,0.4787,-0.1053
RYN,2009,2009-01-27,2010-01-26,Real Estate,46.53,1.3900,1739.0,-28.60,0.3907,0.03870,0.10830,0.2072,0.2187
SAM,2009,2009-03-10,2010-03-09,Consumer Defensive,133.59,0.8000,318.7,-38.15,0.1834,0.06123,0.08188,0.4678,0.1257
SATS,2009,2009-03-02,2010-03-01,desconocido,31.32,0.4900,1053.8,-61.79,-1.9913,0.10408,0.55473,0.1828,-0.6740
SBAC,2009,2009-02-26,2010-02-25,Real Estate,75.53,5.0200,2384.3,-31.72,0.3201,0.02690,0.10284,0.6536,0.2344
SCS,2009,2009-03-31,2010-03-23,desconocido,32.73,0.2100,668.6,-57.72,-0.4213,0.02593,0.14021,0.2630,-0.2735
SEE,2009,2009-01-26,2010-01-25,desconocido,40.84,0.4600,2228.0,-42.70,0.0322,0.01513,0.05431,0.2633,-0.0655
SFNC,2009,2009-01-15,2010-01-21,Financial Services,3.72,2.3900,371.4,6.82,0.1270,0.01581,0.21876,0.6574,-0.0361
SGMS,2009,2009-02-26,2010-03-01,desconocido,21.34,1.0600,1186.0,-34.88,-0.3265,0.03064,0.07309,0.3315,-0.0151
SHEN,2009,2009-03-04,2010-03-03,Communication Services,-2.74,3.1100,467.0,33.74,0.2500,0.02258,0.12935,0.6624,-0.0131
SHLM,2009,2009-02-28,2010-02-28,desconocido,86.14,0.1100,347.3,-36.45,-0.4174,0.00624,0.21214,0.1057,-0.4317
SHOO,2009,2009-02-24,2010-02-25,Consumer Cyclical,134.46,0.7000,319.9,-1.94,0.1417,0.01341,0.11163,0.4038,0.1592
SIG,2009,2009-03-25,2010-03-25,Consumer Cyclical,128.40,0.3200,1070.2,-54.87,0.3293,0.10338,0.53160,0.3369,0.6555
SIRI,2009,2009-03-10,2010-02-25,Communication Services,618.12,0.3200,532.5,-95.11,1.4052,0.06697,0.42965,0.5133,1.4906
SJM,2009,2009-02-25,2010-02-24,Consumer Defensive,51.64,0.8500,4432.0,-23.02,0.8919,0.02517,0.23687,0.3391,0.7773
SJW,2009,2009-02-25,2010-02-24,desconocido,-8.23,2.0700,456.1,-20.39,0.1962,0.03205,0.04782,0.7449,0.0405
SKX,2009,2009-02-18,2010-02-17,desconocido,334.82,0.2200,317.0,-67.48,-0.1308,0.04166,0.10668,0.3188,-0.0131
SLAB,2009,2009-02-04,2010-02-03,Technology,91.95,2.5800,1072.3,-26.28,0.0637,0.01282,0.31249,0.6049,-0.0076
SM,2009,2009-02-23,2010-02-22,Energy,122.58,0.3600,468.5,-57.29,-0.7930,0.04100,0.20739,0.6339,-0.0620
SMG,2009,2009-02-03,2010-02-02,Basic Materials,19.62,0.7400,2213.4,-0.44,-0.1988,0.06378,0.05088,0.2648,0.0301
SMTC,2009,2009-03-04,2010-03-10,Technology,54.09,2.3100,681.0,-12.85,-0.0880,0.00730,0.18514,0.5319,-0.2026
SNPS,2009,2009-02-18,2010-02-17,Technology,20.11,1.9300,2627.2,-20.10,0.2759,0.00288,0.02808,0.8074,0.0770
SPH,2009,2009-02-05,2010-02-04,Utilities,13.79,0.8600,1300.6,-0.63,0.1030,0.09822,0.15024,0.3083,-0.1454
SPR,2009,2009-02-05,2010-02-04,desconocido,42.57,0.4800,1810.5,-47.33,-0.2973,0.01822,0.22061,0.1223,-0.3410
SPTN,2009,2009-02-04,2010-02-03,desconocido,-24.91,0.1700,419.7,-0.22,-0.0306,0.00465,0.12108,0.2013,-0.0534
SQNM,2009,2009-03-31,2010-03-31,desconocido,-55.77,18.1700,755.6,118.77,-1.4472,0.09012,0.95444,0.5947,-0.2863
SR,2009,2009-01-29,2010-01-28,Utilities,-30.52,0.4300,1023.1,37.76,0.3296,0.22759,0.16053,0.1895,0.2455
SRCE,2009,2009-02-20,2010-02-19,Financial Services,-11.41,1.3100,418.3,-3.84,0.2514,0.04131,0.38813,0.6515,0.0437
SRGA,2009,2009-02-20,2010-02-09,desconocido,21.40,29.9200,4387.3,-68.74,-2.2787,0.04275,0.19817,0.4725,0.4652
SSD,2009,2009-02-05,2010-02-02,Basic Materials,20.99,1.3400,1013.7,-15.90,-0.1153,0.02755,0.05527,0.3506,-0.1456
STE,2009,2009-01-27,2010-02-02,Healthcare,13.88,1.1600,1542.0,10.43,0.1609,0.01064,0.02940,0.3884,0.0175
STN,2009,2009-02-26,2010-02-25,Industrials,33.80,0.6400,847.7,-45.11,0.6852,0.09632,0.16550,0.3189,0.6304
STRA,2009,2009-02-12,2010-02-11,Consumer Defensive,9.81,6.5100,2579.8,11.09,0.6272,0.01908,0.02987,0.6873,0.2822
STX,2009,2009-01-21,2010-01-20,Technology,317.88,0.1800,2035.1,-80.32,-1.4257,0.04273,0.18027,0.1419,-0.3363
SWK,2009,2009-01-28,2010-01-27,Industrials,50.56,0.6200,2758.6,-28.75,-0.0635,0.00772,0.07439,0.3635,-0.0761
SWKS,2009,2009-02-05,2010-01-20,Technology,193.03,0.9600,825.3,-28.90,0.0983,0.00684,0.12227,0.3989,-0.0014
SYKE,2009,2009-03-02,2010-03-01,desconocido,58.31,0.7700,630.8,-2.07,0.0831,0.01012,0.08204,0.3578,0.0155
SYNA,2009,2009-01-22,2010-04-22,Technology,41.33,1.7500,757.9,2.99,0.6335,0.00906,0.15286,0.4085,0.4346
TAC,2009,2009-01-29,2010-02-24,Utilities,18.02,1.2400,3691.5,-43.04,0.5253,0.05447,0.18462,0.5074,0.3706
TBI,2009,2009-02-04,2010-02-03,desconocido,59.42,0.2800,387.6,-38.11,-0.3337,0.01168,0.07770,0.2932,-0.1470
TDG,2009,2009-02-03,2010-02-10,Industrials,30.29,2.6500,1939.4,-16.69,0.5684,0.01799,0.13103,0.5753,0.1112
TDY,2009,2009-01-22,2010-01-28,Technology,28.41,0.5800,1097.9,-41.06,0.1593,0.01721,0.04670,0.2582,0.0873
TECK,2009,2009-02-16,2010-02-08,Basic Materials,822.48,0.2600,1680.2,-89.97,0.0070,0.10838,0.20880,0.2235,0.1538
TEN,2009,2009-02-05,2010-03-17,Energy,-19.54,0.7500,4437.0,-37.76,-0.2513,0.01537,0.21785,0.1258,-0.2281
TEO,2009,2009-03-06,2010-03-10,Communication Services,152.12,0.4100,1381.4,-67.13,0.1980,0.03135,0.13163,0.4519,0.0200
TER,2009,2009-01-28,2010-01-27,Technology,95.43,0.8200,907.8,-42.75,-2.2195,0.02873,0.17299,0.4000,-0.2521
TEX,2009,2009-02-11,2010-02-17,Industrials,48.09,0.1300,1285.6,-78.11,-0.3858,0.02402,0.14448,0.1523,-0.1972
TFII,2009,2009-04-24,2010-04-23,Industrials,165.89,0.2100,337.1,-49.48,-0.3311,0.00786,0.39244,0.2870,-0.4295
TFSL,2009,2009-02-04,2010-02-01,Financial Services,1.12,11.0200,3794.3,2.29,0.1603,0.02344,0.28928,0.4056,0.0407
TGH,2009,2009-02-10,2010-02-10,desconocido,102.85,1.5100,418.4,-39.71,0.4188,0.03143,0.12284,0.8494,-0.1146
TGI,2009,2009-01-29,2010-02-03,desconocido,23.95,0.5500,687.7,-27.76,0.1436,0.00797,0.07076,0.2834,0.0369
THC,2009,2009-02-24,2010-02-23,Healthcare,384.62,0.0600,534.5,-78.78,0.9350,0.00745,0.03719,0.3827,-0.0249
THS,2009,2009-02-12,2010-02-11,desconocido,58.89,0.5400,810.4,9.54,0.1523,0.00907,0.17280,0.2006,0.0732
TIGO,2009,2009-02-11,2010-02-10,Communication Services,70.99,1.4500,4948.0,-56.52,0.4456,0.12578,0.21713,0.6354,0.1716
TIMB,2009,2009-02-26,2010-05-05,Communication Services,68.70,0.5700,4086.9,-58.20,0.2387,0.09650,0.68830,0.4790,0.0810
TISI,2009,2009-01-06,2010-01-05,desconocido,-24.84,0.9500,498.5,-24.33,0.3396,0.01521,0.16313,0.3367,0.2162
TK,2009,2009-02-12,2010-03-04,Energy,27.62,0.4200,1357.5,-56.39,0.4228,0.05651,0.13220,0.5335,0.2547
TKR,2009,2009-01-29,2010-02-02,Industrials,53.00,0.1900,1076.1,-47.78,-0.1250,0.02525,0.15875,0.1482,-0.0971
TMUS,2009,2009-02-26,2010-02-25,Communication Services,-51.50,1.7300,4760.1,-10.93,0.3616,0.02599,0.15177,0.4098,0.2241
TNK,2009,2009-05-15,2010-05-13,Industrials,1.88,2.1700,305.2,-47.46,0.6313,0.08406,0.08665,0.7293,0.1437
TNP,2009,2009-03-19,2010-03-17,desconocido,-1.72,0.9500,582.0,-48.64,0.2923,0.04270,0.12685,0.7031,-0.0763
TOWN,2009,2009-03-31,2010-03-31,Financial Services,-14.51,2.1800,436.4,11.15,0.2509,0.01896,0.09261,0.6047,0.1115
TPC,2009,2009-02-25,2010-02-25,Industrials,29.01,0.1400,792.4,-57.39,0.1865,0.00625,0.19802,0.0687,0.2857
TPR,2009,2009-01-21,2010-01-20,Consumer Cyclical,140.15,1.4800,4793.4,-49.57,0.3446,0.01962,0.09220,0.7207,-0.0182
TPX,2009,2009-01-22,2010-01-26,desconocido,340.28,0.4700,436.1,-76.89,-0.2116,0.02296,0.19705,0.4302,-0.3455
TRMK,2009,2009-01-27,2010-01-26,Financial Services,32.32,1.8500,997.6,-11.84,-0.0730,0.04425,0.21262,0.6940,-0.3117
TRN,2009,2009-02-18,2010-02-17,Industrials,69.19,0.1500,582.4,-65.77,-0.0747,0.01281,0.15637,0.1910,-0.1989
TRST,2009,2009-01-20,2010-01-19,Financial Services,-17.63,3.3600,578.5,-15.56,-0.2164,0.02993,0.20017,0.5843,-0.4330
TSCO,2009,2009-01-28,2010-01-27,Consumer Cyclical,48.30,0.4300,1293.4,4.76,0.1387,0.01107,0.05102,0.2893,0.1054
TT,2009,2009-02-11,2010-02-12,Industrials,78.18,0.3300,4365.0,-55.67,-0.3821,0.01890,0.44604,0.2366,0.5797
TTEK,2009,2009-01-28,2010-01-27,Industrials,11.83,0.5800,1341.9,18.52,0.4026,0.01101,0.15217,0.1007,0.3578
TTWO,2009,2009-03-10,2010-03-03,Technology,31.82,0.3600,520.7,-72.21,-0.7553,0.08210,0.72098,0.3122,-0.3788
TX,2009,2009-02-24,2010-02-24,Basic Materials,317.29,0.1600,1430.4,-81.51,-0.0832,0.04665,0.19738,0.1961,-0.1883
TYL,2009,2009-02-25,2010-02-24,Technology,50.19,1.8100,479.8,-5.63,0.2906,0.02913,0.06044,0.4162,0.1510
UAA,2009,2009-01-29,2010-01-28,Consumer Cyclical,38.16,1.3500,979.1,-52.80,0.1530,0.02185,0.15206,0.5073,0.0254
UAL,2009,2009-01-21,2010-01-27,Industrials,17.60,0.0800,1615.5,-65.77,-0.2746,0.08191,0.08355,0.5258,-0.0960
UBSI,2009,2009-01-27,2010-01-27,Financial Services,11.77,2.5800,928.9,-27.45,0.1482,0.02802,0.30164,0.5737,-0.0446
UFPI,2009,2009-02-04,2010-02-08,Basic Materials,60.50,0.1800,401.8,-36.19,-0.1761,0.01137,0.07398,0.1156,-0.1736
UFS,2009,2009-02-05,2010-02-04,desconocido,218.07,0.1100,703.3,-81.60,-0.1021,0.02371,0.31562,0.1440,-0.1137
UHS,2009,2009-02-26,2010-02-25,Healthcare,74.02,0.3500,1770.4,-30.20,0.1075,0.22098,0.04145,0.8624,0.0362
ULTA,2009,2009-03-19,2010-03-11,Consumer Cyclical,242.99,0.3400,368.8,-55.52,0.1663,0.00809,0.13257,0.2970,0.1036
UMBF,2009,2009-01-27,2010-01-26,Financial Services,6.14,2.6600,1563.6,-4.68,0.0034,0.04978,0.10579,0.8444,-0.1616
UNFI,2009,2009-02-24,2010-03-02,Consumer Defensive,76.97,0.1900,667.0,-35.01,0.0509,0.00585,0.08104,0.1912,0.0204
UPBD,2009,2009-02-02,2010-02-01,Technology,32.56,0.3500,1009.5,-9.61,0.0673,0.01692,0.11896,0.1383,-0.0240
URBN,2009,2009-03-05,2010-03-04,Consumer Cyclical,131.87,1.3700,2513.4,-48.02,0.2161,0.02565,0.06957,0.3403,0.0917
USNA,2009,2009-02-23,2010-02-09,desconocido,29.18,0.7200,308.9,-55.87,0.0871,0.00555,0.06901,0.7905,0.0212
UTI,2009,2009-02-03,2010-02-02,Consumer Defensive,6.92,1.3300,456.9,27.09,0.0408,0.07271,0.02879,0.4702,0.0010
VGR,2009,2009-03-02,2010-03-01,desconocido,31.96,0.8400,791.8,-33.63,0.1808,0.14349,0.08185,0.2216,0.0176
VHI,2009,2009-03-12,2010-03-10,desconocido,102.95,0.6700,1048.9,-60.64,0.1526,0.07111,0.12656,0.3509,-0.0383
VIAV,2009,2009-02-05,2010-02-02,Technology,103.65,0.3300,498.9,-59.55,-2.1430,0.03306,0.07820,0.3824,-0.1057
VLY,2009,2009-01-22,2010-01-21,Financial Services,16.30,2.7900,1802.0,-26.46,0.9103,0.04489,0.42988,0.5073,0.8345
VMI,2009,2009-02-17,2010-02-16,Industrials,84.66,0.5300,1010.9,-55.07,0.3883,0.00936,0.06529,0.2484,0.2811
VNO,2009,2009-02-24,2010-02-23,Real Estate,70.92,1.6600,4482.5,-57.72,0.4105,0.11768,0.19456,0.6033,0.1770
VRSN,2009,2009-02-05,2010-02-02,Technology,15.88,3.4200,3899.9,-40.42,-0.4283,0.07478,0.16991,0.7523,-0.3874
VSAT,2009,2009-02-10,2010-02-08,Technology,37.02,1.0000,610.0,-9.07,0.0658,0.01696,0.08156,0.2982,-0.0111
VSH,2009,2009-02-10,2010-02-09,Technology,179.51,0.1900,536.2,-68.46,-1.2668,0.03501,0.11325,0.1482,-0.2113
VTR,2009,2009-02-12,2010-02-18,Real Estate,81.26,3.3400,3112.2,-40.51,0.6063,0.03005,0.48080,0.6646,-0.0198
WAB,2009,2009-02-24,2010-02-23,Industrials,33.29,0.8900,1401.5,-17.13,0.2334,0.00641,0.06893,0.2611,0.1094
WABC,2009,2009-02-27,2010-02-26,Financial Services,37.65,5.9100,1158.0,-18.32,0.2851,0.07908,0.25178,0.9075,-0.1816
WAT,2009,2009-01-27,2010-01-26,Healthcare,53.42,2.3500,3701.5,-35.52,0.2354,0.01167,0.06795,0.5887,-0.0427
WCC,2009,2009-01-29,2010-01-28,Industrials,54.03,0.1300,794.4,-55.66,0.0113,0.00404,0.06900,0.1989,-0.0399
WCN,2009,2009-02-09,2010-02-08,Industrials,15.05,2.0700,2172.7,-8.07,0.2376,0.00817,0.04441,0.4047,0.0478
WDC,2009,2009-01-28,2010-01-21,Technology,214.52,0.3000,2410.8,-42.28,-0.1641,0.03263,0.23038,0.1591,-0.1729
WELL,2009,2009-02-24,2010-02-24,Real Estate,26.34,6.5200,3635.1,-21.75,0.6659,0.00657,0.19706,0.9313,0.0698
WEN,2009,2009-03-02,2010-03-04,Consumer Cyclical,1.32,0.2800,515.4,-54.65,1.2814,0.08819,0.61656,0.1524,1.7652
WEX,2009,2009-02-11,2010-02-10,Technology,145.65,1.1300,444.7,-63.88,0.1269,0.10686,0.13902,0.6931,-0.1082
WIRE,2009,2009-02-09,2010-02-10,desconocido,1.75,0.4000,432.5,13.66,-0.2171,0.05337,0.14719,0.2221,-0.3609
