yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2013,LPX,Basi,0.743,0.636,0.897,0.837,147.6,-16.3,19.7
2013,LQDT,Cons,0.734,0.674,0.582,0.439,-11.7,-33.2,14.7
2013,LXU,Basi,0.717,0.659,0.153,0.262,6.9,-12.0,22.6
2013,LZB,Cons,0.191,0.084,0.483,0.343,7.2,77.5,42.6
2013,MAN,Indu,0.005,0.482,0.185,0.948,12.9,53.3,32.3
2013,MATV,Basi,0.623,0.401,0.278,0.516,20.8,14.5,23.8
2013,MATX,Indu,0.424,0.524,0.152,0.471,3.8,-6.1,24.0
2013,MELI,Cons,0.231,0.306,0.898,0.915,-12.8,11.1,29.5
2013,MEOH,Basi,0.932,0.577,0.065,0.864,23.7,66.9,36.6
2013,MGRC,Indu,0.568,0.345,0.803,0.298,-8.8,24.2,32.7
2013,MHO,Cons,0.459,0.725,0.842,0.210,137.5,-6.5,20.7
2013,MIDD,Indu,0.112,0.059,0.796,0.743,55.0,81.8,48.0
2013,MLI,Indu,0.227,0.632,0.324,0.603,13.0,10.6,22.7
2013,MLKN,Cons,0.088,0.506,0.409,0.587,16.3,12.7,27.2
2013,MLM,Basi,0.785,0.648,0.907,0.977,14.1,4.4,22.1
2013,MMYT,Cons,0.772,0.717,0.353,0.173,-38.7,54.0,32.0
2013,MOD,Indu,0.102,0.543,0.110,0.057,-15.7,40.5,30.6
2013,MOV,Cons,0.414,0.327,0.273,0.361,36.0,26.5,29.4
2013,MTH,Cons,0.368,0.767,0.892,0.623,82.8,6.1,22.5
2013,MTRN,Basi,0.338,0.670,0.157,0.200,-10.6,0.7,25.9
2013,MTX,Basi,0.106,0.090,0.332,0.583,27.5,31.8,28.0
2013,MTZ,Indu,0.259,0.473,0.631,0.762,71.1,27.0,32.6
2013,MWA,Indu,0.730,0.513,0.087,0.413,120.4,34.4,26.9
2013,MYE,Cons,0.266,0.023,0.474,0.115,-6.0,44.0,34.8
2013,MYRG,Indu,0.304,0.645,0.401,0.155,24.7,-0.8,24.4
2013,NMM,Indu,0.066,0.499,0.829,0.377,-8.6,27.2,28.4
2013,NOG,Ener,0.378,0.959,0.966,0.363,-42.2,14.7,29.4
2013,NPK,Indu,0.397,0.522,0.696,0.180,-0.4,0.6,23.0
2013,NPO,Indu,0.327,0.629,0.367,0.418,20.5,61.9,34.9
2013,NX,Basi,0.508,0.219,0.320,0.273,13.3,5.9,26.0
2013,OIS,Ener,0.489,0.454,0.660,0.799,-5.2,23.1,30.0
2013,OLN,Basi,0.479,0.429,0.818,0.697,8.0,12.1,25.3
2013,OMAB,Indu,0.851,0.675,0.783,0.546,68.7,-7.2,22.4
2013,OSK,Indu,0.329,0.586,0.195,0.918,69.2,25.2,27.5
2013,OXM,Cons,0.434,0.392,0.564,0.367,4.9,40.5,29.5
2013,PAAS,Basi,0.871,0.666,0.308,0.797,-35.9,-15.3,21.9
2013,PENN,Cons,0.099,0.117,0.526,0.482,21.1,2.7,21.6
2013,PKE,Indu,0.310,0.129,0.340,0.144,-8.3,15.4,19.3
2013,PKG,Cons,0.172,0.050,0.623,0.922,45.7,68.8,39.7
2013,PNR,Indu,0.573,0.825,0.961,0.936,39.4,40.3,30.6
2013,POOL,Indu,0.018,0.068,0.366,0.735,24.9,18.0,27.9
2013,POWL,Indu,0.636,0.643,0.223,0.189,20.5,28.0,25.6
2013,PRIM,Indu,0.141,0.876,0.739,0.437,31.3,55.9,37.5
2013,PTEN,Ener,0.811,0.884,0.278,0.884,22.6,7.3,22.0
2013,QUAD,Indu,0.194,0.973,0.194,0.432,47.0,12.9,28.3
2013,RBA,Indu,0.210,0.318,0.698,0.775,-7.3,5.0,27.6
2013,RBC,Indu,0.293,0.256,0.543,0.654,14.5,-8.9,18.7
2013,RES,Ener,0.385,0.833,0.479,0.850,33.4,32.1,28.1
2013,RGR,Indu,0.417,0.516,0.935,0.442,34.5,26.3,32.4
2013,RHI,Indu,0.046,0.168,0.461,0.983,12.7,23.8,25.9
2013,RRX,Indu,0.197,0.408,0.271,0.851,18.8,-1.0,23.6
2013,RUSHA,Cons,0.125,0.806,0.191,0.223,2.3,17.7,26.9
2013,SAH,Cons,0.045,0.060,0.346,0.520,31.2,-4.2,24.5
2013,SHOO,Cons,0.507,0.715,0.639,0.699,5.6,18.1,31.2
2013,SMG,Basi,0.889,0.185,0.046,0.813,-16.6,30.5,26.9
2013,SMP,Cons,0.354,0.287,0.482,0.215,27.7,22.8,30.4
2013,SSD,Basi,0.524,0.177,0.364,0.600,-6.7,-1.1,20.3
2013,STLD,Basi,0.411,0.625,0.187,0.894,-3.0,13.1,25.5
2013,STN,Indu,0.715,0.661,0.862,0.666,31.8,48.1,39.0
2013,SUZ,Basi,0.600,0.382,0.484,0.861,7.0,-15.0,17.9
2013,SWBI,Indu,0.662,0.618,0.903,0.163,80.7,13.6,26.6
2013,SXC,Basi,0.432,0.469,0.601,0.497,16.9,26.2,26.0
2013,SXI,Indu,0.196,0.181,0.501,0.290,33.2,0.7,21.7
2013,TCOM,Cons,0.241,0.954,0.076,0.845,-7.7,121.8,46.9
2013,TEN,Ener,0.052,0.437,0.254,0.535,-43.2,66.1,40.8
2013,TEX,Indu,0.561,0.730,0.120,0.924,48.4,25.6,30.2
2013,TFII,Indu,0.907,0.671,0.189,0.671,3.5,15.0,26.0
2013,THO,Cons,0.204,0.242,0.648,0.710,20.2,50.8,37.0
2013,THRM,Cons,0.275,0.987,0.548,0.146,1.5,70.7,41.9
2013,TK,Ener,0.927,0.186,0.025,0.777,23.5,57.2,40.6
2013,TKR,Indu,0.150,0.624,0.183,0.897,9.8,4.2,22.4
2013,TPC,Indu,0.097,0.839,0.276,0.364,12.6,24.4,32.5
2013,TREX,Indu,0.666,0.711,0.093,0.325,77.1,45.5,35.1
2013,TRGP,Ener,0.386,0.736,0.104,0.804,38.4,52.1,35.9
2013,TRN,Indu,0.308,0.562,0.476,0.753,20.8,49.6,38.2
2013,TTEK,Indu,0.135,0.377,0.252,0.673,20.4,0.5,22.0
2013,TTI,Ener,0.632,0.496,0.561,0.297,-6.2,30.4,33.7
2013,TX,Basi,0.454,0.573,0.220,0.952,-5.2,47.2,37.6
2013,UAN,Basi,0.855,0.887,0.229,0.679,-9.6,-29.7,17.6
2013,UFPI,Basi,0.113,0.369,0.389,0.334,28.0,18.4,27.8
2013,ULH,Indu,0.382,0.525,0.885,0.181,3.7,45.5,37.6
2013,VAC,Cons,0.243,0.013,0.466,0.564,52.8,24.7,32.8
2013,VIPS,Cons,0.436,0.750,0.992,0.494,310.9,588.5,166.0
2013,VMI,Indu,0.153,0.539,0.554,0.939,35.6,1.4,24.8
2013,WAB,Indu,0.070,0.218,0.692,0.989,40.1,52.5,37.2
2013,WCC,Indu,0.006,0.260,0.294,0.917,14.0,16.5,24.8
2013,WCN,Indu,0.042,0.131,0.757,0.972,10.9,20.9,28.6
2013,WEN,Cons,0.130,0.507,0.318,0.748,13.3,78.8,45.8
2013,WFG,Basi,0.977,0.317,0.485,0.903,66.2,22.7,29.0
2013,WGO,Cons,0.394,0.540,0.795,0.201,99.6,28.9,27.2
2013,WLFC,Indu,0.882,0.376,0.377,0.076,14.2,11.0,26.3
2013,WNC,Indu,0.554,0.925,0.666,0.307,17.0,20.8,24.8
2013,WOR,Indu,0.400,0.297,0.432,0.485,52.1,59.1,35.6
2013,WSO,Indu,0.036,0.239,0.571,0.809,6.2,23.1,29.1
2013,WWW,Cons,0.357,0.642,0.912,0.746,17.1,24.5,29.9
2013,ZWS,Indu,0.118,0.271,0.338,0.424,1.0,36.8,28.5
2015,AAON,Indu,0.588,0.352,0.673,0.475,23.4,-0.4,-5.7
2015,ABG,Cons,0.006,0.033,0.377,0.722,59.8,-42.4,-0.7
2015,AG,Basi,0.945,0.787,0.013,0.232,-52.0,-18.5,-4.7
2015,AGCO,Indu,0.285,0.450,0.127,0.966,-5.7,-1.3,1.4
2015,AGI,Basi,0.971,0.762,0.112,0.288,-42.0,-14.5,-0.4
2015,AGX,Indu,0.869,0.906,0.917,0.149,26.4,-1.7,2.8
2015,ALB,Basi,0.599,0.188,0.083,0.959,-12.4,-5.5,-0.7
2015,ALGT,Indu,0.681,0.103,0.499,0.827,77.3,-8.2,2.0
2015,ALNT,Indu,0.056,0.963,0.661,0.049,108.9,-21.1,-1.3
2015,AMRC,Indu,0.327,0.574,0.272,0.022,-16.8,-10.9,-2.4
2015,ARCO,Cons,0.430,0.375,0.133,0.436,-47.0,-46.0,-0.1
2015,ARLP,Ener,0.434,0.298,0.574,0.806,-1.3,-71.0,0.4
2015,AROC,Ener,0.650,0.685,0.617,0.541,-11.8,-80.1,-1.2
2015,ASR,Indu,0.840,0.240,0.838,0.932,23.4,2.2,-6.9
2015,ATI,Indu,0.429,0.553,0.426,0.824,-12.3,-72.6,0.2
2015,ATRO,Indu,0.492,0.893,0.890,0.496,69.8,-49.7,-3.7
2015,AU,Basi,0.794,0.857,0.197,0.982,-32.3,-6.0,-5.6
2015,AVAV,Indu,0.778,0.819,0.265,0.239,-11.6,-5.0,-3.5
2015,AVNT,Basi,0.521,0.666,0.131,0.848,7.1,-28.6,0.5
2015,AXON,Indu,0.435,0.113,0.680,0.473,19.9,-23.0,-4.1
2015,AZZ,Indu,0.491,0.537,0.591,0.432,4.6,19.6,2.6
2015,BAK,Basi,0.381,0.401,0.139,0.834,-42.7,35.5,-4.6
2015,BCC,Basi,0.221,0.276,0.330,0.562,29.1,-49.2,-2.6
2015,BCPC,Basi,0.366,0.858,0.951,0.628,13.7,9.3,-5.5
2015,BJRI,Cons,0.332,0.008,0.346,0.483,61.7,-6.1,-4.3
2015,BOOT,Cons,0.402,0.382,0.572,0.168,24.6,-70.5,0.4
2015,BSM,Ener,0.949,0.811,0.142,0.871,-4.2,-6.5,-3.3
2015,BTE,Ener,0.871,0.651,0.663,0.729,-63.2,-79.0,-0.6
2015,BURL,Cons,0.413,0.053,0.504,0.961,95.4,-3.1,-1.0
2015,BVN,Basi,0.873,0.472,0.081,0.809,-8.1,-53.3,-2.2
2015,BYD,Cons,0.063,0.573,0.082,0.584,25.7,9.5,-8.9
2015,BZH,Cons,0.485,0.661,0.100,0.095,-28.1,-49.1,0.3
2015,CAKE,Cons,0.094,0.004,0.344,0.779,17.0,-9.1,-6.3
2015,CASY,Cons,0.448,0.201,0.174,0.885,33.7,16.6,-2.3
2015,CBRL,Cons,0.057,0.087,0.436,0.879,45.7,-3.1,-5.0
2015,CBT,Basi,0.137,0.224,0.180,0.769,-14.7,-0.1,3.1
2015,CCS,Cons,0.557,0.726,0.962,0.062,-17.0,-19.7,-4.1
2015,CDE,Basi,0.939,0.104,0.072,0.274,-40.6,-64.4,-4.0
2015,CHDN,Cons,0.929,0.236,0.158,0.626,10.8,24.4,-8.3
2015,CHH,Cons,0.363,0.091,0.580,0.907,34.6,-26.1,-4.3
2015,CLF,Basi,0.833,0.371,0.010,0.420,-68.2,-78.2,0.3
2015,CLH,Indu,0.299,0.830,0.225,0.855,21.5,-25.3,-5.0
2015,CLMT,Basi,0.295,0.430,0.243,0.666,0.6,-49.4,-4.1
2015,CMC,Basi,0.119,0.502,0.282,0.610,-27.9,-5.7,8.1
2015,CMCO,Indu,0.097,0.304,0.258,0.156,-1.1,-45.6,-0.7
2015,CMP,Basi,0.957,0.597,0.688,0.820,4.4,-19.1,-3.9
2015,CMRE,Indu,0.447,0.479,0.800,0.378,-2.0,-61.8,0.1
2015,CODI,Indu,0.325,0.491,0.400,0.320,-7.8,-13.8,-5.0
2015,CPA,Indu,0.506,0.362,0.380,1.000,-16.7,-50.6,-2.2
2015,CPAC,Basi,0.460,0.310,0.491,0.381,-9.0,-23.6,-7.0
2015,CPS,Cons,0.212,0.264,0.171,0.340,-9.7,32.3,-9.1
2015,CRC,Ener,0.848,0.585,0.007,0.765,-17.3,-92.7,-0.3
2015,CRI,Cons,0.158,0.027,0.560,0.973,18.3,1.0,-6.2
2015,CROX,Cons,0.830,0.305,0.040,0.334,-32.4,-8.6,-4.8
2015,CRS,Basi,0.550,0.301,0.421,0.661,-38.5,-26.5,0.5
2015,CTRN,Cons,0.113,0.363,0.446,0.055,38.8,-18.5,-0.5
2015,CVCO,Cons,0.028,0.263,0.355,0.264,3.1,3.2,-1.3
2015,CW,Indu,0.545,0.583,0.153,0.861,11.9,-5.2,-5.2
2015,CYD,Indu,0.306,0.660,0.103,0.306,-1.8,-49.0,1.7
2015,CZR,Cons,0.499,0.979,0.990,0.134,3523.2,115.4,-3.9
2015,DAC,Indu,0.316,0.182,0.121,0.247,-0.5,-23.1,-3.8
2015,DCH,Cons,0.258,0.204,0.414,0.664,30.5,-53.1,-5.8
2015,DECK,Cons,0.749,0.441,0.649,0.799,-2.8,-39.1,-0.1
2015,DK,Ener,0.144,0.445,0.155,0.673,11.4,-58.7,-2.4
2015,DKL,Ener,0.659,0.299,0.122,0.369,20.0,-25.3,-4.4
2015,DMLP,Ener,0.745,0.696,0.683,0.293,-2.9,-60.6,-2.0
2015,DXPE,Indu,0.099,0.181,0.177,0.263,-55.7,-68.2,-1.8
2015,DY,Indu,0.330,0.759,0.433,0.500,41.8,60.8,-8.3
2015,EBF,Indu,0.167,0.175,0.030,0.035,-25.5,44.2,11.0
2015,EFXT,Ener,0.470,0.707,0.630,0.402,-7.7,-33.6,-4.1
2015,EGO,Basi,0.845,0.654,0.607,0.894,-29.9,-32.9,0.3
2015,ENPH,Ener,0.565,0.733,0.855,0.259,83.6,-84.1,-0.6
2015,ENS,Indu,0.169,0.343,0.265,0.801,-8.4,-20.2,-1.8
2015,EPAC,Indu,0.211,0.480,0.060,0.570,-24.2,-10.1,-1.1
2015,ESI,Basi,0.697,0.700,0.713,0.904,41.6,-68.6,-1.0
2015,ESLT,Indu,0.043,0.093,0.348,0.794,11.8,35.4,3.4
2015,EXP,Basi,0.806,0.580,0.817,0.913,1.6,-37.6,-1.5
2015,FANG,Ener,0.882,0.934,0.941,0.945,20.5,-6.0,-8.6
2015,FCN,Indu,0.329,0.031,0.275,0.557,24.5,-11.2,-4.5
2015,FET,Ener,0.058,0.318,0.562,0.567,-36.6,-43.5,-4.7
2015,FIVE,Cons,0.716,0.131,0.760,0.617,-15.2,22.7,2.7
2015,FIX,Indu,0.269,0.073,0.343,0.233,-0.3,60.7,-8.7
2015,FOXF,Cons,0.287,0.718,0.468,0.192,-10.8,-0.3,-5.7
2015,FSM,Basi,0.856,0.798,0.375,0.126,-8.9,8.4,0.7
2015,FSS,Indu,0.262,0.410,0.628,0.416,17.4,-10.1,-5.2
2015,FTK,Ener,0.291,0.464,0.748,0.362,-29.3,-65.6,0.6
2015,FUL,Basi,0.386,0.400,0.273,0.692,-22.7,-17.3,3.6
2015,FUN,Cons,0.456,0.621,0.459,0.807,-0.1,-0.6,-7.4
2015,FWRD,Indu,0.102,0.257,0.608,0.572,19.9,-15.0,-6.9
2015,GBX,Indu,0.576,0.639,0.340,0.612,56.1,-45.2,3.5
2015,GEO,Indu,0.115,0.456,0.558,0.847,36.4,-37.1,-4.3
2015,GIII,Cons,0.217,0.412,0.404,0.770,57.3,-2.2,-0.1
2015,GME,Cons,0.535,0.525,0.251,0.948,4.0,-21.8,1.6
2015,GNRC,Indu,0.394,0.682,0.574,0.867,-13.6,-43.0,-3.9
2015,GNTX,Cons,0.433,0.497,0.669,0.996,0.5,-19.0,-0.3
2015,GPRE,Basi,0.639,0.533,0.545,0.375,6.8,-34.6,-4.5
2015,GRC,Indu,0.103,0.398,0.542,0.315,1.3,-21.2,-1.2
2015,HEI,Indu,0.187,0.365,0.441,0.940,6.1,-12.1,-5.2
2015,HL,Basi,0.877,0.739,0.298,0.477,-2.6,-30.2,-2.6
2015,HLIO,Indu,0.214,0.324,0.699,0.426,-3.6,-27.6,-3.6
2015,HLX,Ener,0.844,0.849,0.161,0.613,-25.4,-83.0,-0.9
2015,HNI,Cons,0.105,0.258,0.517,0.733,61.7,-39.7,-5.3
2015,HNRG,Ener,0.733,0.943,0.991,0.058,42.5,-57.1,-1.1
2015,HTLD,Indu,0.443,0.822,0.581,0.707,22.8,-36.1,-0.5
2015,HUBG,Indu,0.032,0.048,0.260,0.480,-15.6,-11.9,-0.6
2015,HURN,Indu,0.667,0.452,0.017,0.589,13.6,-30.1,-4.8
2015,HWKN,Basi,0.343,0.765,0.291,0.094,11.6,-9.2,-0.7
2015,ICFI,Indu,0.112,0.267,0.567,0.318,20.0,-16.9,-2.5
2015,IIIN,Indu,0.309,0.473,0.638,0.092,4.6,-11.9,1.0
2015,IOSP,Basi,0.179,0.330,0.671,0.417,-2.1,13.5,-10.4
2015,J,Indu,0.128,0.110,0.298,0.947,-42.0,-0.2,0.3
2015,JBTM,Indu,0.317,0.184,0.487,0.425,15.6,57.1,5.4
2015,JHX,Basi,0.196,0.293,0.749,0.998,-13.5,7.8,-6.8
2015,KAI,Indu,0.421,0.523,0.507,0.118,13.5,-4.9,-6.3
2015,KBH,Cons,0.416,0.756,0.636,0.534,-21.0,-15.0,5.3
2015,KEX,Indu,0.292,0.316,0.664,0.950,-23.5,-32.5,1.5
2015,KFRC,Indu,0.122,0.216,0.313,0.280,32.7,-19.1,-6.5
2015,KFY,Indu,0.024,0.462,0.405,0.569,23.1,-13.7,-3.0
2015,KNX,Indu,0.333,0.358,0.757,0.634,48.9,-25.3,2.1
2015,KOS,Ener,0.881,0.900,0.107,0.854,-20.2,-54.9,-3.1
2015,KRO,Basi,0.762,0.221,0.310,0.531,-19.7,-49.5,-0.5
2015,KTOS,Indu,0.182,0.522,0.186,0.032,-25.7,-36.1,-0.6
2015,KWR,Basi,0.012,0.035,0.378,0.451,19.7,-17.4,-5.1
2015,LAD,Cons,0.026,0.677,0.906,0.748,48.9,-6.4,-6.2
2015,LCII,Cons,0.246,0.209,0.662,0.526,14.5,-3.3,-11.9
2015,LGIH,Cons,0.551,0.959,0.902,0.024,-15.5,50.4,-2.4
2015,LNN,Indu,0.135,0.683,0.198,0.392,-2.7,-15.3,8.9
2015,LQDT,Cons,0.568,0.111,0.021,0.009,-58.3,-40.4,-1.2
2015,LXU,Basi,0.783,0.577,0.526,0.243,16.1,-85.0,-0.9
2015,LZB,Cons,0.210,0.226,0.308,0.538,1.6,-23.7,-5.2
2015,MATV,Basi,0.610,0.247,0.212,0.466,-15.7,2.3,-4.6
2015,MATX,Indu,0.604,0.072,0.464,0.594,54.3,7.4,-5.5
2015,MCRI,Cons,0.462,0.554,0.370,0.014,-1.8,2.8,-6.8
2015,MEOH,Basi,0.994,0.692,0.285,0.955,-19.0,-43.4,1.2
2015,MGRC,Indu,0.410,0.336,0.746,0.323,-11.6,-17.4,-5.1
2015,MHO,Cons,0.055,0.492,0.416,0.220,-19.3,-16.7,-1.1
2015,MIDD,Indu,0.186,0.544,0.657,0.997,21.6,-13.4,-5.4
2015,MLI,Indu,0.020,0.277,0.398,0.652,12.2,-26.3,1.0
2015,MLKN,Cons,0.710,0.169,0.478,0.606,0.6,-3.3,-1.2
2015,MMYT,Cons,0.843,0.351,0.239,0.401,-3.2,-23.9,-1.0
2015,MOD,Indu,0.064,0.163,0.302,0.222,-3.1,-50.3,0.7
2015,MOV,Cons,0.271,0.278,0.295,0.282,-38.4,6.4,3.7
2015,MRCY,Indu,0.573,0.421,0.376,0.127,32.8,16.3,0.9
2015,MTH,Cons,0.308,0.705,0.732,0.558,-20.2,-22.6,-1.0
2015,MTRN,Basi,0.319,0.275,0.253,0.307,38.1,-34.3,-3.3
2015,MTUS,Basi,0.370,0.470,0.260,0.465,-29.9,-66.4,1.2
2015,MTX,Basi,0.360,0.901,0.946,0.681,9.6,-32.6,-0.2
2015,MTZ,Indu,0.132,0.387,0.332,0.614,-46.1,-30.7,-4.3
2015,MUX,Basi,0.907,0.883,0.000,0.003,-65.8,98.0,-5.8
2015,MWA,Indu,0.440,0.085,0.244,0.600,26.2,-25.6,-0.6
2015,MYE,Cons,0.392,0.567,0.075,0.225,-4.1,-40.1,-3.4
2015,MYRG,Indu,0.254,0.448,0.278,0.193,8.5,-12.3,0.6
2015,NBR,Ener,0.302,0.517,0.679,0.895,-32.8,-52.4,-5.5
2015,NMM,Indu,0.695,0.487,0.807,0.435,-29.6,-83.3,0.0
2015,NOG,Ener,0.930,0.625,0.987,0.139,-46.8,-59.2,-1.2
2015,NPK,Indu,0.191,0.335,0.450,0.083,-27.3,38.3,0.0
2015,NPO,Indu,0.300,0.309,0.358,0.598,-11.0,-33.1,-3.4
2015,NRP,Ener,0.931,0.740,0.900,0.399,-46.2,-86.4,-0.2
2015,NVGS,Indu,0.776,0.741,0.811,0.410,-25.6,-18.9,-2.7
2015,NX,Basi,0.675,0.786,0.039,0.273,1.1,-8.5,-2.8
2015,OIS,Ener,0.712,0.652,0.124,0.713,-26.3,-43.5,-3.9
2015,OLN,Basi,0.412,0.632,0.145,0.680,-3.9,-37.1,0.4
2015,OMAB,Indu,0.898,0.270,0.658,0.644,50.1,-1.5,-4.9
2015,OSK,Indu,0.188,0.256,0.136,0.893,-19.7,-24.3,-0.7
2015,OXM,Cons,0.566,0.094,0.461,0.379,-19.5,25.5,3.5
2015,PAGP,Ener,0.249,0.364,0.151,0.989,-1.5,-72.3,-1.4
2015,PATK,Cons,0.054,0.341,0.673,0.084,29.5,-5.1,-4.8
2015,PDS,Ener,0.811,0.785,0.052,0.608,-41.7,-53.9,-4.5
2015,PENN,Cons,0.027,0.460,0.031,0.468,30.0,-13.6,-0.2
2015,PKE,Indu,0.597,0.311,0.160,0.136,-15.2,-38.6,2.8
2015,POOL,Indu,0.018,0.051,0.320,0.822,27.1,14.9,-3.9
2015,POWL,Indu,0.631,0.546,0.104,0.148,-29.8,-40.0,0.8
2015,PRIM,Indu,0.303,0.589,0.146,0.346,-44.9,16.9,-7.2
2015,PRKS,Cons,0.966,0.155,0.170,0.597,-36.2,11.3,3.8
2015,PSIX,Indu,0.143,0.674,0.905,0.224,-22.2,-79.3,-1.5
2015,PTEN,Ener,0.759,0.579,0.793,0.759,-37.1,-25.6,-1.5
2015,QUAD,Indu,0.239,0.386,0.329,0.424,-10.7,-53.1,-3.2
2015,RBA,Indu,0.255,0.283,0.687,0.790,16.2,-11.7,-5.5
2015,RBC,Indu,0.320,0.241,0.540,0.599,0.3,-24.2,-0.6
2015,RES,Ener,0.335,0.633,0.804,0.760,-32.4,-9.6,2.0
2015,REX,Basi,0.906,0.560,0.286,0.146,16.8,-10.0,2.2
2015,RGR,Indu,0.803,0.839,0.025,0.354,-32.7,41.8,-9.4
2015,RRX,Indu,0.038,0.133,0.130,0.866,4.2,-26.4,-6.7
2015,RS,Basi,0.062,0.489,0.419,0.967,-19.6,6.5,-5.4
2015,RUSHA,Cons,0.150,0.693,0.791,0.314,5.8,-36.2,-5.1
2015,RYAM,Basi,0.774,0.495,0.065,0.299,-50.7,-61.1,1.2
2015,SAH,Cons,0.007,0.017,0.236,0.494,7.9,-33.9,-3.4
2015,SB,Indu,0.964,0.629,0.064,0.012,-63.7,-90.1,-1.3
2015,SGI,Cons,0.476,0.784,0.333,0.796,16.2,5.3,0.9
2015,SHAK,Cons,0.644,0.428,0.690,0.120,-10.0,18.4,12.5
2015,SHOO,Cons,0.224,0.135,0.303,0.701,1.0,-5.1,-6.6
2015,SID,Basi,0.752,0.852,0.094,0.728,-61.8,28.2,1.6
2015,SMG,Basi,0.917,0.353,0.042,0.928,17.1,3.8,1.5
2015,SMP,Cons,0.145,0.225,0.289,0.390,16.7,-13.8,-4.0
2015,SSD,Basi,0.345,0.154,0.361,0.588,5.3,-5.1,-2.0
2015,SSRM,Basi,0.870,0.962,0.948,0.108,-48.2,10.7,-5.2
2015,STLD,Basi,0.270,0.576,0.624,0.951,7.4,-8.5,2.5
2015,STN,Indu,0.037,0.238,0.321,0.741,-16.1,-12.7,-5.4
2015,STNG,Indu,0.884,0.855,0.974,0.542,-13.4,-35.2,-3.7
2015,SWBI,Indu,0.700,0.713,0.208,0.179,10.6,93.7,-5.6
2015,SXC,Basi,0.598,0.281,0.245,0.411,-29.0,-85.2,-0.2
2015,SXI,Indu,0.088,0.086,0.448,0.356,32.7,0.6,1.4
2015,TEN,Ener,0.162,0.202,0.223,0.744,8.9,-17.4,-1.1
2015,TEX,Indu,0.152,0.161,0.220,0.798,-42.1,-19.3,-7.4
2015,TFII,Indu,0.354,0.438,0.270,0.756,8.4,-24.5,0.8
2015,THO,Cons,0.281,0.593,0.721,0.849,4.3,-8.1,-2.6
2015,THRM,Cons,0.442,0.245,0.531,0.586,44.6,-6.5,-6.7
2015,TK,Ener,0.826,0.395,0.696,0.856,-15.7,-85.5,-0.7
2015,TKR,Indu,0.677,0.513,0.071,0.869,-5.4,-33.7,0.2
2015,TNET,Indu,0.503,0.501,0.595,0.787,73.2,-64.7,-1.9
2015,TNK,Indu,0.933,0.931,0.952,0.182,64.5,-25.5,-3.8
2015,TPC,Indu,0.125,0.379,0.386,0.502,12.5,-48.0,-2.7
2015,TREX,Indu,0.627,0.592,0.587,0.580,20.9,-27.3,-3.7
2015,TRGP,Ener,0.065,0.790,0.214,0.921,-2.5,-76.4,-1.0
2015,TRN,Indu,0.229,0.671,0.794,0.863,-0.8,-26.9,-3.3
2015,TROX,Basi,0.651,0.503,0.123,0.752,0.0,-83.9,-0.8
2015,TTEK,Indu,0.436,0.206,0.162,0.554,-14.2,2.7,2.2
2015,TX,Basi,0.446,0.021,0.326,0.892,-39.9,-27.0,-3.1
2015,UAN,Basi,0.890,0.514,0.524,0.384,-29.0,-56.9,-2.2
2015,UFPI,Basi,0.089,0.381,0.476,0.421,6.7,17.0,-8.1
2015,ULH,Indu,0.788,0.615,0.509,0.284,-7.8,-36.1,-3.2
2015,USAC,Ener,0.372,0.664,0.762,0.335,-27.0,-56.9,-4.8
2015,USLM,Basi,0.511,0.465,0.639,0.075,30.2,-23.1,-1.0
2015,VAC,Cons,0.378,0.130,0.249,0.751,45.9,-28.5,-4.4
2015,VET,Ener,0.815,0.618,0.233,0.994,-22.9,-40.6,-2.9
2015,VLRS,Indu,0.821,0.735,0.430,0.367,-17.8,108.9,-13.8
2015,VMI,Indu,0.437,0.393,0.202,0.825,-19.4,-14.3,-5.8
2015,VSEC,Indu,0.195,0.469,0.096,0.103,72.4,-26.8,-4.5
2015,VVX,Indu,0.595,0.312,0.119,0.041,50.5,-37.4,0.0
2015,W,Cons,0.036,0.292,0.479,0.725,-23.4,40.0,-8.1
2015,WCC,Indu,0.010,0.190,0.349,0.875,-17.7,-45.1,-0.7
2015,WEN,Cons,0.701,0.446,0.156,0.944,13.8,-10.3,-5.9
2015,WGO,Cons,0.098,0.669,0.279,0.181,-26.0,0.8,2.0
2015,WLFC,Indu,0.796,0.397,0.150,0.138,5.6,-2.5,0.5
2015,WNC,Indu,0.140,0.058,0.494,0.338,-2.2,-11.3,1.2
2015,WOR,Indu,0.279,0.521,0.171,0.419,-33.0,40.5,3.0
2015,WSO,Indu,0.009,0.039,0.338,0.935,24.0,-4.1,-9.2
2015,WTI,Ener,0.959,0.581,0.046,0.105,-61.4,-42.5,-1.9
2015,WWW,Cons,0.344,0.895,0.354,0.802,10.9,-37.9,-2.2
2015,ZWS,Indu,0.048,0.018,0.327,0.497,-6.7,-37.1,0.9
2017,AAON,Indu,0.276,0.381,0.410,0.431,30.8,11.9,26.5
2017,ABG,Cons,0.023,0.279,0.289,0.507,36.1,-0.9,19.9
2017,AG,Basi,0.939,0.769,0.218,0.532,101.1,-42.3,13.0
2017,AGX,Indu,0.693,0.838,0.955,0.388,88.3,-34.1,11.9
2017,ALGT,Indu,0.742,0.032,0.635,0.798,8.5,-7.3,24.2
2017,ALNT,Indu,0.195,0.372,0.440,0.015,14.7,39.2,32.5
