yr,ticker,mom,ret,qqq,fdate,roce,capexdep,dio,evsales,evebitda,ndebitda,curratio,fcfy,iq,ccc,pos_roce,pos_capexdep,pos_dio,pos_evsales,pos_fcfy,capexdep_ma8,ev_mid_ebitda,nd_mid_ebitda,d_roce,d_dio,d_capexdep
2014,MRCY,37.1,34.3,23.6,2013-09-30,-0.0115091,0.268932,100.976,4.93415,519.821,-78.332,5.3012,0.0034775,-0.963209,161.236,0.636607,0.0817298,0.655915,0.592892,0.639507,0.469818,46.8134,-7.05433,0.0204018,-24.3568,0.0238708
2014,MTZ,26.5,-45.6,9.0,2013-09-30,0.0444151,0.795344,5.26573,2.49438,24.396,6.39819,1.51017,0.0344169,2.39008,52.5222,0.80807,0.46185,0,0.458339,0.60483,0.877691,51.8887,13.6085,-0.00939916,-3.59859,-0.161713
2014,NX,6.0,0.1,16.8,2013-10-31,-0.00397158,0.125908,23.6159,2.18068,24.7632,-2.01596,1.93884,0.0516476,-30.6335,27.8554,0.890146,0.0791408,0.325347,0.1094,0.895624,0.977653,58.2328,-4.74072,-0.00608972,-7.06854,-1.08304
2014,PATK,283.6,11.0,17.7,2013-09-29,0.0626273,1.00237,40.2793,1.8132,29.6219,5.84847,2.12874,0.0221591,1.17718,36.0076,0.967437,0.371518,0.188807,0.375176,0.248632,1.18405,182.776,36.0868,-0.0158228,1.87965,-1.67354
2014,PKE,14.1,-13.9,11.9,2013-09-01,0.0205684,0.149749,41.6799,11.1723,57.975,-6.75627,18.7375,0.0116147,0.819888,74.6805,0.659795,0,0.611852,1,0.254971,0.361378,66.5408,-7.7545,0.00882811,-0.9083,-0.0661391
2014,PRIM,56.4,-32.6,11.7,2013-09-30,0.0640835,1.50154,8.24901,2.47079,26.2832,0.931467,1.52069,0.00976139,1.39348,45.1476,0.30862,0.53335,0.279724,0.809425,0.35426,1.40232,50.1107,1.77591,-0.00900485,-0.698004,0.192094
2014,PTEN,21.7,-39.2,10.1,2013-09-30,0.0287516,1.07071,3.71444,4.89614,13.4556,1.84376,2.29278,0.0397218,3.67317,36.1771,0.613294,0.0529068,0,0.158641,0.605564,4.96907,19.4556,2.66592,0.0071316,-2.10815,-0.828248
2014,RGR,27.8,-36.7,10.7,2013-09-28,0.263076,2.48366,16.6397,6.87535,23.5363,-1.08653,1.8455,0.00172503,0.484845,17.2855,0.746046,0.746421,0.534113,0.965049,0,2.11032,51.8486,-2.39354,0.122373,0.720288,0.1218
2014,SSD,-0.7,5.3,17.5,2013-09-30,0.0371991,0.7082,159.405,6.94737,35.466,-5.59833,5.26174,0.0305628,2.64971,185.559,0.875228,0.127717,0.103388,0.29279,0.884895,0.368079,59.8592,-9.44882,0.00939775,-1.21203,0.7082
2014,STN,52.6,-14.9,14.1,2013-09-30,0.0526967,1.13036,5.38006,4.52229,33.7577,2.35508,1.74424,0.0395157,2.427,24.4745,1,0.82751,0.101979,0.811694,0.709858,0.765663,54.208,3.78179,0.00717762,0.499737,0.44696
2014,TREX,75.7,12.6,18.8,2013-09-30,-0.112996,0.941019,13.9523,11.2669,-73.1966,1.7609,1.58571,0.0319865,-1.99536,35.5489,0.0821348,1,0.0100339,0.784929,0.532591,0.541675,186.903,-4.49636,-0.0038475,2.68014,0.296749
2014,TTEK,-3.0,-12.1,14.3,2013-09-30,0.0308718,0.453646,0,2.49592,31.5863,1.42147,1.80415,0.00929327,0.887179,64.1086,0.851322,0.29662,,0.495606,0.414891,0.438405,52.9573,2.38323,-0.0106537,0,-0.240279
2014,WCC,12.0,-18.6,11.6,2013-09-30,0.0339436,0.517857,46.6466,2.51711,34.6119,10.5296,2.13993,0.0151375,0.86686,54.4628,0.695895,0.193291,0.256812,0.793727,0.124607,0.602473,57.1457,17.3848,-0.00710559,1.36764,-0.209416
2014,WFG,22.5,17.9,19.3,2013-09-30,0.0296869,2.4,72.247,4.56676,34.5656,0.49174,2.22796,0.00809599,2.32727,42.6904,0.688509,1,0.586375,0.699659,0.360479,1.49942,54.9446,0.781657,0.000797975,11.7147,1.51111
2014,WGO,33.4,-13.6,15.2,2013-08-31,0.0642068,0.698856,53.6619,2.72117,30.3425,-3.34532,3.18177,0.0248302,1.61756,52.4864,1,0.517797,0.208891,0.434633,0.712725,0.706057,323.449,-35.6609,0.0351649,0.071489,0.0671805
2014,WLFC,19.9,9.6,16.6,2013-09-30,-0.00295955,0.119972,0,29.603,42.1938,27.8016,4.81362,0.0485697,-9.19874,12.0515,0.352295,0,0.103443,0.754308,1,1.96645,55.1656,36.3487,0.00708968,407.409,-1.47844
2014,WOR,30.2,-25.5,14.5,2013-08-31,0.0243197,0.686228,58.3134,2.56899,18.5286,3.62746,2.00322,0.0567084,1.67629,67.5613,0.87395,0.439671,0.299923,0.86369,0.446179,0.641313,36.5012,7.14607,0.000665662,-1.99996,-0.428405
2014,WSO,20.2,17.7,17.0,2013-09-30,0.0633729,0.877415,70.3862,3.26226,35.309,2.56325,3.72629,0.0379259,1.93729,87.5049,0.870611,0.439109,0.0810218,0.526504,0.64589,0.902324,72.8226,5.28654,0.00513949,-1.08121,0.348562
2015,AGI,-42.0,-14.5,-0.4,2014-09-30,-0.00778446,0.547929,70.6734,8.04055,30.2142,-19.3385,10.6693,-0.0498272,0.00165605,50.8098,0.118938,0.0145376,0.161866,0,0,0.905282,16.96,-10.8552,-0.0248007,-25.0362,-0.276685
2015,AMRC,-16.8,-10.9,-2.4,2014-09-30,0.018504,0.996632,6.0844,2.46224,27.4271,6.50218,1.80115,-0.0754733,-2.4725,41.9361,0.534275,0.0541636,0.352379,0.226408,0.450987,2.18898,37.2987,8.84245,0.00263519,-0.350411,0.0539283
2015,AZZ,4.6,19.6,2.6,2014-08-31,0.0282195,0.473926,68.4891,7.97107,44.3421,10.1465,2.02111,0.0303832,3.03094,105.004,0.0897242,0.080079,0.654377,0.738233,0.478844,0.818625,53.2645,12.1882,-0.00696758,0.190046,-0.640438
2015,BCC,29.1,-49.2,-2.6,2014-09-30,0.0609535,1.38818,43.3613,1.34209,18.9074,1.88389,2.56578,0.0335665,1.82044,43.337,1,0.824717,0.769625,0.689817,0.819554,1.06863,37.6364,3.75,0.0276847,-0.370212,-0.295041
2015,CBRL,45.7,-3.1,-5.0,2014-10-31,0.0506924,1.05288,34.4295,4.44875,41.6762,3.94636,0.97623,0.00664558,1.0795,18.5947,0.946206,0.245474,0.317034,0.947742,0.350928,1.25321,52.9163,5.0107,0.00877754,-0.803159,-0.020494
2015,CDE,-40.6,-64.4,-4.0,2014-09-30,0.00927649,0.399762,123.306,4.2811,16.9023,5.16334,4.06187,0.0284938,9.02077,124.854,0.269017,0.482594,0.45165,0,0.615929,0.320254,22.9259,7.00344,-0.00358674,15.588,-0.219533
2015,CHH,34.6,-26.1,-4.3,2014-09-30,0.14414,1.99389,0,16.6466,52.1021,7.88891,2.03265,0.0223637,1.84291,-3.9846,0.910092,0.197804,0.128978,0.510402,0.567645,2.50607,74.833,11.3306,-0.0325714,0,-0.29152
2015,CLH,21.5,-25.3,-5.0,2014-09-30,-0.0135607,0.902839,25.7084,5.15943,156.404,40.5147,1.89521,0.00548432,-0.868841,53.9617,0,0.212246,0.505555,0.38307,0.384428,1.10913,49.3169,12.775,-0.0359522,4.10941,-0.0817926
2015,CW,11.9,-5.2,-5.2,2014-09-30,0.0258011,0.625558,99.5835,6.9535,37.4642,6.89073,2.79593,0.0158658,2.74661,149.922,0.589773,0.286232,0.535505,0.9415,0.463696,0.65653,50.4675,9.28239,0.00225736,-23.6282,-0.249488
2015,DCH,30.5,-53.1,-5.8,2014-09-30,0.0308391,1.0274,27.9756,2.72727,20.2902,10.3568,1.59364,0.0761724,3.06996,29.0734,0.602641,0.314007,0.490628,0.318,0.907977,1.31238,28.315,14.4529,0.00288187,-4.56938,-0.213303
2015,DECK,-2.8,-39.1,-0.1,2014-09-30,0.0607389,2.14375,169.066,7.16175,46.9351,1.00108,2.22876,-0.0664411,-4.77316,143.223,0.431387,0.764744,0.445004,0.280771,0.273124,1.70919,57.24,1.22087,0.0028887,-12.9517,-0.659475
2015,EBF,-25.5,44.2,11.0,2014-08-31,0.0326007,0.153277,99.6428,3.06413,22.7156,4.40475,5.07779,0.0490717,1.89956,120.687,0.978318,0.0180515,0.000301651,0,1,0.260913,28.8321,5.59079,-0.00305321,7.86611,-0.322672
2015,EFXT,-7.7,-33.6,-4.1,2014-09-30,0.0272972,0.621396,74.5991,4.61065,31.8876,5.74953,1.50938,-0.0330235,-1.25724,98.5593,0.332654,0.0262554,0.740702,1,0.13889,0.910068,42.0995,7.5908,0.00854,21.7976,-0.348894
2015,EGO,-29.9,-32.9,0.3,2014-09-30,0.00895158,2.6129,118.701,18.5308,45.2754,0.512647,4.51939,-0.00219667,4.28089,49.6814,0.747967,0.281153,0.358433,0.112979,0.633897,2.91383,56.6074,0.640958,-0.00362801,-4.61246,-0.329566
2015,ENS,-8.4,-20.2,-1.8,2014-09-28,0.0443134,0.906004,74.9389,4.71638,30.4606,2.28427,2.67193,-0.00145842,0.154624,105.357,0.934887,0.0694954,0.569876,0.812012,0.239064,1.09882,48.9304,3.66933,0.00566007,0.281014,-0.0306754
2015,EXP,1.6,-37.6,-1.5,2014-09-30,0.0482103,0.959258,81.8319,18.7884,62.7908,3.53429,2.56498,0.0119794,1.53725,95.0755,1,0.645714,0.217567,0.644383,0.598266,1.06627,151.834,8.54626,0.0134631,6.30935,0.364763
2015,FCN,24.5,-11.2,-4.5,2014-09-30,0.0224603,0.865348,0,4.26272,32.5626,9.01109,2.47777,0.0629493,4.33279,88.5696,0.739564,0.555373,0,0.00149612,0.92614,0.76558,38.1007,10.5437,0.0404996,0,0.230936
2015,FTK,-29.3,-65.6,0.6,2014-09-30,0.0589176,0.993725,103.696,12.567,57.9769,1.43404,2.88832,0.0118955,1.50343,115.496,0.500738,0.450415,0.461148,0.500576,0.669999,1.13392,100.695,2.49065,0.00936139,-1.04334,0.77857
2015,GNTX,0.5,-19.0,-0.3,2014-09-30,0.0571044,0.979721,57.487,10.6083,30.1764,-1.40633,5.58984,0.0168379,1.17987,76.2079,0.720379,0.148126,0.256003,0.299068,0.617656,0.953386,47.3161,-2.20511,0.0103841,-0.36169,0.0344719
2015,GRC,1.3,-21.2,-1.2,2014-09-30,0.044468,0.565487,101.18,7.00445,43.5368,-0.904418,2.86918,0.0136422,1.36021,136.968,0.582658,0.121153,0.710756,0.453943,0.620731,1.12704,57.245,-1.18919,0.00242423,5.96337,0.0554223
2015,IOSP,-2.1,13.5,-10.4,2014-09-30,0.0385793,1.01538,100.071,3.94951,27.562,0.752294,3.27512,0.0212165,1.21154,116.178,0.749678,0.438142,0.595151,0.58558,0.253372,1.00682,36.6076,0.999188,0.0027403,-11.1327,-0.484615
2015,JBTM,15.6,57.1,5.4,2014-09-30,0.043741,1.53521,69.6872,3.85135,41.4446,4.60177,1.28946,0.021858,3.23333,82.4363,0.587774,0.747256,0.575133,0.625282,0.53873,1.30874,45.993,5.1068,0.0101081,-3.09589,0.471719
2015,KAI,13.5,-4.9,-6.3,2014-09-27,0.0259987,0.634501,95.1092,4.26147,31.4675,-1.40018,6.85577,0.0307323,2.25724,115.278,0.486468,0.400308,0.399121,0.839701,0.649832,0.633517,39.7711,-1.76966,-0.000606014,5.58214,-0.0505557
2015,KFY,23.1,-13.7,-3.0,2014-10-31,0.0352654,0.69553,0,4.24102,25.7747,-5.69805,2.31374,0.0243037,1.49715,-21.7783,0.99044,0.0442141,,0.85835,0.72097,0.891834,44.7909,-9.90197,0.00930783,0,-0.260093
2015,LNN,-2.7,-15.3,8.9,2014-08-31,0.03957,2.69771,59.9693,5.52375,40.9629,-8.63831,3.21447,0.0162154,2.28431,81.914,0.272786,1,0.572196,0.513157,0.611335,1.04321,39.7929,-8.39158,0.00105019,3.74433,1.77007
2015,MLKN,0.6,-3.3,-1.2,2014-08-30,0.0598666,0.683333,37.1552,4.01329,37.7412,5.22694,0.945913,0.0191798,1.66667,28.2931,0.947353,0.243447,1,0.814047,0.72263,1.02984,72.5509,10.0479,0.00204352,13.7872,0.0977477
2015,MRCY,32.8,16.3,0.9,2014-09-30,0.00212303,0.249311,92.1226,5.53866,68.7544,-11.223,4.87185,0.00365488,4.36473,162.231,0.423529,0.0709277,0.53084,0.662158,0.642337,0.329362,56.4054,-9.20721,0.0136321,-8.85363,-0.0196207
2015,MTZ,-46.1,-30.7,-4.3,2014-09-30,0.033241,0.560424,8.4183,2.79328,27.5434,8.68166,1.72796,0.000919741,0.565955,65.3199,0.673424,0.23596,0.394651,0.401491,0.398525,0.901142,49.1435,15.49,-0.0111742,3.15257,-0.23492
2015,NX,1.1,-8.5,-2.8,2014-10-31,0.011966,0.571274,40.0048,3.55693,42.703,-8.76504,3.50623,0.00892947,2.22437,41.3915,0.676455,0.353132,0.35187,0.698262,0.53694,0.865615,52.4771,-10.7712,0.0159376,16.3889,0.445366
2015,PATK,29.5,-5.1,-4.8,2014-09-28,0.058459,0.60493,43.824,2.14756,32.3489,8.37062,2.62064,0.0156868,0.897987,44.2265,0.525052,0.187887,0.86051,0.914822,0.242719,0.96885,55.9581,14.4798,-0.00416834,3.54466,-0.397442
2015,PDS,-41.7,-53.9,-4.5,2014-09-30,0.0187762,2.20935,2.67224,8.16405,23.9361,6.20005,2.62891,-0.0256911,2.77835,3.73811,0.663601,0.45951,0.30821,0.353193,0.397197,1.67998,35.4419,9.18032,0.00591922,-0.209113,0.503562
2015,PKE,-15.2,-38.6,2.8,2014-08-31,0.0162577,0.206936,45.2028,13.6577,85.258,-1.53877,10.0168,0.0146596,1.7782,70.1722,0.248889,0.148994,0.758828,0.850159,0.55712,0.285823,71.4128,-1.28888,-0.00431072,3.52285,0.0571877
2015,PRIM,-44.9,16.9,-7.2,2014-09-30,0.0585901,1.71282,9.75221,2.40795,24.858,1.54093,1.52738,-0.0182159,0.0249726,54.4005,0.421324,0.641573,0.182072,0.503377,0.215656,1.60701,43.1005,2.67177,-0.00549337,1.5032,0.211282
2015,PTEN,-37.1,-25.6,-1.5,2014-09-30,0.00691433,1.20153,3.27945,6.33456,19.9616,2.40882,1.27347,-0.016899,12.904,24.8089,0.307706,0.0386509,0.0290806,0.202186,0.294729,1.16815,25.3903,3.06391,-0.0218373,-0.434985,0.130811
2015,RGR,-32.7,41.8,-9.4,2014-09-27,0.046048,0.657606,57.5602,9.25683,46.5027,-1.4333,2.68502,-0.0111921,-0.68151,69.8313,0,0,1,1,0,1.87653,32.4446,-1.00001,-0.217028,40.9205,-1.82605
2015,SSD,5.3,-5.1,-2.0,2014-09-30,0.0367221,1.12281,156.968,5.59164,29.2515,-6.4529,5.84021,0.0353035,2.84553,192.224,0.83404,0.347252,0.0670884,0,1,0.632667,45.7642,-10.0956,-0.000476984,-2.43696,0.414615
2015,STN,-16.1,-12.7,-5.4,2014-09-30,0.0464668,0.573725,5.15314,5.38084,42.5092,2.46029,1.68805,0.0255276,1.98551,21.9019,0.942022,0.396291,0.0979003,0.848325,0.586893,0.887217,63.7318,3.68858,-0.00622989,-0.22692,-0.556637
2015,TREX,20.9,-27.3,-3.7,2014-09-30,0.105425,1.02059,20.228,11.4321,59.8043,-0.046067,1.56732,0.0274567,3.80016,44.8385,0.735004,0.93543,0.0822851,0.475214,0.517233,0.753006,129.664,-0.09988,0.21842,6.27574,0.0795671
2015,TTEK,-14.2,2.7,2.2,2014-09-30,0.0194595,0.365125,0,2.68653,44.0332,2.14573,1.78343,0.00537971,0.575432,73.8804,0.792235,0.225344,,0.571657,0.259892,0.393358,47.6406,2.32152,-0.0114123,0,-0.0885201
2015,WCC,-17.7,-45.1,-0.7,2014-09-30,0.0352618,0.241379,45.995,2.35201,32.4415,9.33703,2.17462,0.0243604,1.10012,58.6723,0.762547,0,0.196463,0.624293,0.603584,0.363667,49.7386,14.3153,0.0013182,-0.651593,-0.276478
2015,WGO,-26.0,0.8,2.0,2014-08-30,0.0706852,3.35362,46.7546,2.54209,28.0065,-1.87045,2.72459,0.014358,1.00913,58.5426,1,1,0.44727,0.594892,0.449534,1.78117,79.5599,-5.3135,0.00647846,-6.90731,2.65477
2015,WLFC,5.6,-2.5,0.5,2014-09-30,0.00171444,1.73304,62.8979,28.9871,44.0036,26.6492,4.29148,-0.0341257,12.5408,87.1786,0.632939,0.281553,0.0139284,0.653316,0.620335,1.74334,66.1966,40.0897,0.004674,62.8979,1.61307
2015,WOR,-33.0,40.5,3.0,2014-08-31,0.0304395,1.17214,57.416,2.55581,29.5389,6.96498,1.88283,0.0181733,1.11604,62.8419,0.73401,1,0.353623,0.841722,0.574284,0.795613,33.578,7.91737,0.00611976,-0.89737,0.485913
2015,WSO,24.0,-4.1,-9.2,2014-09-30,0.0672775,0.752722,76.3604,2.95311,30.5432,3.06371,3.73098,0.0343182,1.50254,92.7446,0.907785,0.327621,0.208897,0.345944,0.769595,0.75399,55.7953,5.59668,0.00390466,5.97426,-0.124693
2015,WTI,-61.4,-42.5,-1.9,2014-09-30,0.00912372,1.47579,0,8.84862,13.8666,8.3088,0.512127,-0.0432778,224.993,-19.5614,0.114592,0.290465,0,0.537264,0.53858,1.27078,13.464,8.06761,-0.00605166,-13.5204,0.282968
2016,AZZ,19.6,27.9,17.8,2015-08-31,0.0317823,1.26646,63.3132,7.67597,43.3242,8.9564,2.0329,0.0267207,2.90756,105.066,0.239719,1,0.224151,0.632829,0.879493,0.772857,53.4606,11.0519,0.00356283,-5.17594,0.79253
2016,BCC,-64.1,94.7,43.0,2015-09-30,0.0404632,1.72152,42.6342,1.13481,20.7551,2.55414,2.65141,0.0333873,2.64511,40.9344,0.721125,1,0.75672,0.558227,0.817791,1.23386,29.7218,3.65758,-0.0204903,-0.727069,0.333336
2016,CBRL,1.1,14.4,24.9,2015-10-30,0.0580274,0.912774,35.8675,5.07455,42.4493,3.24376,1.03545,-0.00650214,-0.10657,16.3669,0.934412,0.090716,0.211563,0.938756,0.145923,1.26677,56.8673,4.34552,0.00733499,1.43802,-0.140107
2016,CDE,-63.9,367.2,109.5,2015-09-30,0.0177014,0.672198,119.931,4.3297,19.3379,9.3221,3.40017,0.0339512,-2.54849,136.027,0.479883,0.900118,0.428729,0.00364806,0.657103,0.377689,19.9645,9.6242,0.00842494,-3.37526,0.272436
2016,CHH,-23.3,15.1,24.4,2015-09-30,0.141482,2.33462,0,13.8487,43.897,8.11453,1.88121,0.019654,1.46896,2.60451,0.406783,0.261671,0.128978,0.276188,0.524841,2.29951,65.1369,12.0408,-0.00265806,0,0.340726
2016,CLH,-25.3,35.2,28.9,2015-09-30,0.0315882,0.975948,21.3079,4.22354,23.1459,7.45831,1.71604,0.0189177,2.87805,44.0671,0.821395,0.22295,0.323824,0,0.783977,0.973341,37.7023,12.1488,0.0451489,-4.40049,0.073109
2016,CW,-6.3,52.1,30.7,2015-09-30,0.0249645,0.327802,107.618,6.85995,40.5692,8.00077,2.76213,0.0340063,3.14541,165.301,0.67693,0.0901305,0.693452,0.776467,0.657033,0.454702,43.3906,8.55716,-0.000836576,8.03451,-0.297756
2016,DCH,-42.5,47.3,33.6,2015-09-30,0.0351928,0.828921,25.7838,2.75539,18.8664,8.18675,1.77862,0.0482368,1.86864,32.0931,0.718592,0,0.239955,0.337059,0.91612,1.04221,26.2503,11.3909,0.00435371,-2.19171,-0.198477
2016,DECK,-40.7,16.6,22.1,2015-09-30,0.0548617,1.34739,196.341,4.39188,33.1341,3.87357,1.68214,-0.168991,-8.28455,172.125,0.438041,0.480659,0.519572,0.1255,0.0236455,1.89426,34.8133,4.06987,-0.00587718,27.2751,-0.796354
2016,EBF,35.2,-14.5,17.1,2015-08-31,0.0404932,0.297439,79.9541,3.07257,25.2094,2.40267,4.32793,0.0683459,2.71076,96.7394,0.98899,0.0934529,0,0.14075,1,0.230548,42.9509,4.09357,0.00789246,-19.6887,0.144162
2016,EFXT,-33.6,63.7,34.7,2015-09-30,0.0164573,1.79463,82.6092,4.7231,34.2665,10.4429,1.65012,-0.0349937,-0.0158439,108.92,0.133362,0.325564,0.786526,1,0.12609,1.58403,33.9508,10.3467,-0.0108399,8.01009,1.17323
2016,EGO,-37.5,16.2,20.7,2015-09-30,0.00140286,2.10512,108.489,11.876,88.4118,7.19928,3.07345,-0.0175149,-0.549604,47.592,0.699848,0.142433,0.211545,0,0.187651,2.4131,31.664,2.57836,-0.00754872,-10.2122,-0.507774
2016,ENS,-21.0,62.9,31.3,2015-09-27,0.0327776,0.972815,75.172,4.67443,36.4196,4.75181,2.85274,0.0339092,2.32071,103.875,0.646861,0.140975,0.589999,0.691986,0.546701,1.19202,38.9945,5.08776,-0.0115358,0.233058,0.0668118
2016,EXP,-38.9,115.8,37.4,2015-09-30,0.0204334,1.16056,71.0237,11.893,40.1562,5.16658,2.1608,0.0170791,2.91673,91.1016,0.501469,0.481698,0,0.251,0.583055,1.19553,84.0638,10.8158,-0.0277769,-10.8081,0.201299
2016,FCN,-7.0,18.7,24.4,2015-09-30,0.0233447,0.689419,0,4.65637,55.0295,10.7687,2.35712,0.0392148,7.18149,86.5051,0.806903,0.405821,0,0.171046,0.78768,0.855038,44.8659,8.77978,0.000884413,0,-0.175929
2016,FTK,-64.8,76.5,35.9,2015-09-30,0.00820462,0.509251,133.966,10.8734,132.643,6.21029,2.44,0.00447526,3.2081,152.269,0.304587,0.170139,0.713216,0.313413,0.374042,1.04555,61.8473,2.89566,-0.050713,30.2706,-0.484474
2016,GNTX,-18.8,62.0,30.4,2015-09-30,0.0598557,1.35103,62.2629,10.7691,30.5316,-2.45111,5.3912,0.0137991,1.16521,78.598,0.894124,0.211932,0.1698,0.316349,0.529576,0.945509,45.0709,-3.61833,0.00275134,4.77592,0.371309
2016,GRC,-23.7,37.6,29.9,2015-09-30,0.0275323,0.66501,92.0832,5.71188,46.6096,-2.4937,3.79266,0.0396128,4.64755,138.288,0.182348,0.142475,0.366434,0.0268433,1,1.25101,41.8045,-2.23662,-0.0169357,-9.097,0.099523
2016,IOSP,13.8,44.7,31.5,2015-09-30,0.0502378,0.785714,91.6484,4.45267,22.2809,0.19685,2.25419,0.0257606,0.997191,100.823,0.831368,0.272388,0.28885,0.583953,0.732476,0.744689,37.3369,0.32987,0.0116585,-8.4228,-0.22967
2016,JBTM,57.9,56.0,27.4,2015-09-30,0.0462314,0.972603,62.8767,4.84257,46.2753,6.82168,1.3028,0.00088623,0.637795,72.864,0.611994,0.229112,0.416604,0.858405,0.317519,1.37312,60.8774,8.97424,0.00249037,-6.81044,-0.562609
2016,KAI,-4.1,56.1,33.4,2015-10-03,0.0320481,0.548375,125.938,4.4185,26.6092,-1.80092,7.73172,0.0334878,1.82924,138.498,0.512139,0.33394,1,0.519774,0.771409,0.585487,33.3601,-2.25782,0.00604932,30.8285,-0.0861261
2016,KFY,-11.7,14.1,22.8,2015-10-31,0.0279603,0.718663,0,5.31019,46.1164,-8.07056,2.44841,0.00637691,0.932168,0.600761,0.763178,0.15556,,1,0.634908,0.885247,54.8364,-9.5966,-0.00730502,0,0.0231326
2016,LNN,-5.3,13.7,19.8,2015-08-31,0.00627385,0.941839,74.8676,6.84489,95.7339,-2.45975,3.38724,0.0107005,-4.18013,90.0415,0,0.264454,1,0.836947,0.445545,1.06726,39.3296,-1.01052,-0.0332962,14.8983,-1.75587
2016,MLKN,-1.1,2.4,17.5,2015-08-29,0.0655406,1.21168,35.3442,3.2335,26.5729,3.13953,1.32332,0.0103584,0.985207,28.3909,0.968914,0.50751,0.901606,0.402513,0.523862,1.20347,49.438,5.841,0.00567397,-1.81096,0.528345
2016,MRCY,21.2,77.4,28.9,2015-09-30,0.00873052,0.565586,101.034,7.5746,49.7218,-8.8866,4.69743,0.00718315,2.86378,153.283,0.566388,0.245051,0.619577,1,0.718232,0.470795,75.1452,-13.4304,0.00660749,8.91171,0.316275
2016,MTZ,-29.3,158.3,53.3,2015-09-30,0.0101445,0.529316,8.37461,2.19098,35.9032,17.2607,1.57264,0.057292,12.7317,56.4351,0.428855,0.10655,0.389182,0.177588,0.658082,0.654695,31.2111,15.0049,-0.0230965,-0.0436828,-0.0311079
2016,NX,-7.6,2.3,20.3,2015-10-31,0.0346705,0.755127,38.9527,3.41651,25.085,1.23966,1.95189,0.049582,3.97647,38.9312,1,0.498909,0.313184,0.56065,0.87828,0.886012,61.8666,3.05735,0.0227045,-1.05206,0.183853
2016,PATK,7.6,105.5,44.4,2015-09-27,0.0432132,0.345417,48.1546,2.90956,41.1122,14.6962,2.53347,-0.00876296,-0.225781,57.311,0.382071,0.0725319,1,1,0.220382,0.666966,63.6256,22.7439,-0.0152458,4.33065,-0.259513
2016,PDS,-54.7,104.9,48.5,2015-09-30,-0.018829,0.427928,5.48572,8.53416,118.207,63.7612,2.85442,0.00521043,-0.704141,22.3559,0.116498,0,1,0.414534,0.818518,1.51923,23.014,12.4138,-0.0376052,2.81348,-1.78142
2016,PKG,-38.5,86.5,34.9,2015-09-30,0.0457674,0.799159,54.8193,5.41701,25.9438,7.03973,2.67234,0.0278187,1.85837,70.0964,0.375911,0.0410817,1,0.389395,0.866813,0.699008,41.8007,11.3424,0.00517025,8.49306,-0.137149
2016,PRIM,12.1,32.0,27.2,2015-09-30,0.0465091,1.00685,12.1522,1.96232,22.0848,3.3503,1.58491,-0.0175116,0.0293516,68.5764,0.458943,0.276099,0.644533,0.285946,0.219146,1.32627,29.725,4.50933,-0.012081,2.39997,-0.705976
2016,RGR,39.6,-23.2,16.4,2015-09-26,0.0806812,0.92962,42.2345,8.73848,39.0329,-2.22661,2.35103,0.00524505,1.17738,43.1824,0.455204,0.132052,0.701563,0.899056,0.315052,1.44445,35.7171,-2.03746,0.0346332,-15.3257,0.272014
2016,SSD,-5.2,38.5,26.3,2015-09-30,0.0410447,0.810161,155.662,6.46874,33.1338,-5.75385,5.9347,0.0255268,2.20027,191.551,1,0.399021,0,0.169608,0.829443,0.844874,51.7847,-8.99266,0.0043226,-1.30592,-0.312653
2016,STN,-13.5,22.1,25.2,2015-09-30,0.0409321,0.438366,0,4.11372,33.074,3.63658,1.69871,0.0271126,1.68396,32.7575,0.890514,0.29143,0,0.295664,0.698424,0.676697,48.2507,5.30529,-0.00553468,-5.15314,-0.13536
2016,TREX,-20.2,75.2,38.1,2015-09-30,0.0448526,1.16481,21.2291,11.5587,108.213,4.57712,1.28879,0.0344537,10.6974,85.4815,0.550923,0.404887,0.15028,0.451189,0.486497,1.18964,93.8441,3.96935,-0.0605721,1.00114,0.144228
2016,TTEK,0.4,82.9,35.2,2015-09-30,-0.018079,0.407434,0,2.61872,-159.993,-6.07901,1.82881,0.0169618,-0.907452,71.5286,0.49408,0.299326,,0.52726,0.26797,0.450689,45.0093,1.71015,-0.0375385,0,0.0423081
2016,WCC,-43.4,95.7,36.6,2015-09-30,0.0293315,0.222222,49.2835,1.72968,27.1353,11.1581,2.32706,0.0203127,0.683432,60.4638,0.550529,0,0.50103,0.18958,0.70233,0.330519,30.0294,12.3481,-0.00593028,3.28845,-0.0191571
2016,WFG,-50.4,39.2,35.3,2015-09-30,0.0295104,1.04082,65.3571,4.88685,27.7392,2.28252,1.87216,0.00811608,1.58929,56.3301,0.58524,0.261538,0.102686,0.380509,0.676025,2.00958,38.7896,3.19181,-0.0163006,-3.52849,-1.33696
2016,WGO,4.5,30.5,22.7,2015-08-29,0.060275,1.95199,45.2692,1.91124,24.6375,-3.60662,3.26206,0.0440448,2.27242,55.8831,0.864622,0.227928,0.271906,0.38988,0.748485,3.12774,44.6038,-6.52946,-0.0104102,-1.48543,-1.40163
