yr,ticker,sec,mb,cr,r40,mc,mom,ret,qqq
2014,HNI,Cons,0.127,0.113,0.306,0.557,2.0,64.4,30.7
2014,HTHT,Cons,0.759,0.433,0.700,0.607,75.3,-17.5,13.4
2014,HTLD,Indu,0.359,0.500,0.804,0.632,51.9,26.1,21.1
2014,HUBG,Indu,0.010,0.602,0.374,0.558,8.1,-14.7,14.2
2014,HURN,Indu,0.706,0.477,0.679,0.563,85.0,13.9,19.1
2014,HWKN,Basi,0.630,0.786,0.188,0.060,-9.0,10.2,19.1
2014,IAG,Basi,0.826,0.667,0.000,0.581,-45.3,-45.6,8.8
2014,ICFI,Indu,0.078,0.211,0.210,0.253,43.4,18.6,19.8
2014,IIIN,Indu,0.497,0.042,0.242,0.076,53.9,3.6,12.9
2014,IOSP,Basi,0.302,0.272,0.551,0.417,5.5,-1.7,16.5
2014,JBTM,Indu,0.202,0.418,0.375,0.361,49.3,14.7,20.5
2014,KAI,Indu,0.418,0.522,0.616,0.094,35.4,13.8,19.9
2014,KBH,Cons,0.568,0.720,0.391,0.595,12.5,-5.6,14.6
2014,KFRC,Indu,0.138,0.252,0.287,0.201,36.2,32.7,18.1
2014,KFY,Indu,0.030,0.442,0.625,0.492,42.4,19.0,18.2
2014,KNX,Indu,0.862,0.159,0.416,0.475,33.6,56.6,24.0
2014,KOS,Ener,0.909,0.874,0.664,0.938,5.5,-19.2,13.4
2014,KRO,Basi,0.900,0.600,0.113,0.629,-13.1,-21.1,10.9
2014,KTOS,Indu,0.204,0.796,0.106,0.113,78.1,-31.7,9.7
2014,KWR,Basi,0.220,0.098,0.400,0.382,24.1,18.8,19.6
2014,LAD,Cons,0.023,0.022,0.563,0.597,51.9,42.9,25.0
2014,LCII,Cons,0.333,0.449,0.478,0.471,38.9,8.6,18.9
2014,LNN,Indu,0.241,0.440,0.329,0.428,-3.4,0.0,14.6
2014,LPX,Basi,0.719,0.627,0.167,0.764,-11.6,-9.2,12.8
2014,LQDT,Cons,0.355,0.755,0.305,0.302,-22.8,-67.4,4.9
2014,LXU,Basi,0.698,0.407,0.643,0.289,-16.1,15.6,19.2
2014,LZB,Cons,0.330,0.180,0.265,0.541,75.4,1.4,15.8
2014,MATV,Basi,0.150,0.231,0.159,0.555,16.9,-16.1,15.9
2014,MATX,Indu,0.360,0.361,0.262,0.423,-6.6,52.8,25.6
2014,MCRI,Cons,0.382,0.568,0.337,0.008,85.0,-3.3,16.4
2014,MELI,Cons,0.117,0.182,0.895,0.944,11.4,40.6,23.5
2014,MGRC,Indu,0.543,0.347,0.411,0.371,24.6,-12.5,14.5
2014,MHO,Cons,0.073,0.401,0.722,0.279,-6.9,-19.0,13.5
2014,MIDD,Indu,0.131,0.389,0.802,0.932,82.0,22.4,21.4
2014,MLI,Indu,0.100,0.248,0.177,0.620,9.7,6.1,18.0
2014,MLKN,Cons,0.589,0.149,0.403,0.621,12.8,0.1,15.8
2014,MLM,Basi,0.717,0.610,0.481,0.999,8.5,11.6,18.4
2014,MMYT,Cons,0.728,0.565,0.277,0.373,76.3,7.0,15.3
2014,MOD,Indu,0.115,0.395,0.244,0.203,55.4,-2.7,15.8
2014,MOV,Cons,0.428,0.224,0.349,0.469,39.4,-44.7,10.0
2014,MPLX,Ener,0.837,0.170,0.728,0.874,37.0,68.9,29.6
2014,MRCY,Indu,0.730,0.541,0.194,0.033,37.1,34.3,23.6
2014,MTH,Cons,0.478,0.617,0.870,0.634,2.4,-26.5,11.8
2014,MTRN,Basi,0.268,0.329,0.151,0.182,0.9,31.4,20.8
2014,MTX,Basi,0.070,0.063,0.439,0.653,30.2,12.0,16.0
2014,MTZ,Indu,0.254,0.384,0.641,0.813,26.5,-45.6,9.0
2014,MUX,Basi,0.992,0.948,0.001,0.338,11.7,-65.1,5.5
2014,MWA,Indu,0.480,0.603,0.320,0.521,38.2,22.5,20.5
2014,MYE,Cons,0.310,0.148,0.178,0.245,49.1,-9.6,15.5
2014,MYRG,Indu,0.240,0.780,0.296,0.147,2.3,6.0,14.7
2014,NMM,Indu,0.998,0.380,0.621,0.540,24.8,-36.6,10.1
2014,NOG,Ener,0.950,0.887,0.869,0.372,12.0,-44.8,9.1
2014,NPK,Indu,0.358,0.576,0.318,0.161,2.2,-26.8,11.0
2014,NPO,Indu,0.249,0.339,0.211,0.635,62.1,-11.3,16.5
2014,NVGS,Indu,0.756,0.578,0.953,0.532,79.4,-27.1,11.8
2014,NWPX,Indu,0.524,0.639,0.039,0.029,42.6,-33.5,11.3
2014,NX,Basi,0.503,0.374,0.238,0.266,6.0,0.1,16.8
2014,OIS,Ener,0.636,0.821,0.074,0.842,25.1,-24.6,12.3
2014,OLN,Basi,0.481,0.545,0.184,0.705,12.4,-7.3,15.3
2014,OMAB,Indu,0.710,0.447,0.666,0.493,-6.0,48.6,24.7
2014,OSK,Indu,0.415,0.446,0.121,0.988,35.1,-24.1,13.3
2014,OXM,Cons,0.424,0.172,0.426,0.478,42.0,-22.1,13.7
2014,PAAS,Basi,0.874,0.611,0.003,0.717,-10.0,-23.0,12.3
2014,PATK,Cons,0.065,0.187,0.762,0.011,283.6,11.0,17.7
2014,PENN,Cons,0.057,0.299,0.004,0.366,9.2,27.1,19.1
2014,PKE,Indu,0.321,0.119,0.289,0.175,14.1,-13.9,11.9
2014,POOL,Indu,0.021,0.127,0.299,0.760,19.2,17.7,17.0
2014,POWL,Indu,0.275,0.704,0.536,0.260,29.6,-32.0,11.4
2014,PRIM,Indu,0.142,0.670,0.476,0.591,56.4,-32.6,11.7
2014,PSIX,Indu,0.216,0.413,0.538,0.268,225.8,-26.4,12.2
2014,PTEN,Ener,0.889,0.563,0.230,0.929,21.7,-39.2,10.1
2014,QUAD,Indu,0.279,0.553,0.581,0.472,13.4,-9.4,15.2
2014,RBA,Indu,0.238,0.222,0.742,0.736,0.9,16.4,20.0
2014,RBC,Indu,0.183,0.377,0.545,0.608,-8.8,-2.2,15.6
2014,RES,Ener,0.611,0.566,0.449,0.909,23.6,-30.2,11.4
2014,RGR,Indu,0.351,0.305,0.819,0.524,27.8,-36.7,10.7
2014,RRX,Indu,0.166,0.493,0.142,0.857,0.2,3.6,18.5
2014,RUSHA,Cons,0.061,0.770,0.614,0.292,19.8,4.8,14.3
2014,SAH,Cons,0.022,0.044,0.283,0.485,0.2,12.1,19.5
2014,SB,Indu,0.912,0.519,0.938,0.309,171.7,-64.4,6.0
2014,SBLK,Indu,0.974,0.950,0.156,0.106,134.1,-79.2,3.3
2014,SGI,Cons,0.964,1.000,0.033,0.747,21.3,16.1,20.1
2014,SHOO,Cons,0.198,0.664,0.555,0.734,20.6,-5.7,15.8
2014,SM,Ener,0.969,0.861,0.688,0.823,53.6,-47.6,8.8
2014,SMG,Basi,0.823,0.291,0.025,0.881,27.7,16.1,19.4
2014,SMP,Cons,0.386,0.311,0.502,0.328,39.4,7.4,18.0
2014,SSD,Basi,0.498,0.257,0.457,0.577,-0.7,5.3,17.5
2014,SSRM,Basi,0.781,0.966,0.028,0.321,2.3,-44.7,9.1
2014,STLD,Basi,0.085,0.396,0.402,0.923,9.9,7.2,16.4
2014,STN,Indu,0.028,0.480,0.586,0.799,52.6,-14.9,14.1
2014,SUZ,Basi,0.566,0.315,0.542,0.905,-8.9,40.4,24.3
2014,SWBI,Indu,0.493,0.605,0.600,0.141,15.4,15.6,19.6
2014,SXC,Basi,0.364,0.711,0.094,0.575,30.2,-24.2,10.8
2014,SXI,Indu,0.103,0.114,0.327,0.247,-3.8,31.0,22.7
2014,TEN,Ener,0.108,0.215,0.510,0.714,70.4,5.7,18.1
2014,TFII,Indu,0.948,0.584,0.087,0.674,3.0,24.1,16.8
2014,THO,Cons,0.319,0.581,0.096,0.834,53.1,5.9,17.1
2014,THRM,Cons,0.099,0.976,0.658,0.436,87.8,37.8,22.2
2014,TK,Ener,0.585,0.147,0.124,0.913,58.8,-14.2,13.7
2014,TKR,Indu,0.553,0.470,0.269,0.912,10.1,-0.4,14.2
2014,TPC,Indu,0.224,0.637,0.215,0.445,27.4,13.4,18.8
2014,TREX,Indu,0.623,0.628,0.773,0.530,75.7,12.6,18.8
2014,TRGP,Ener,0.400,0.705,0.796,0.934,55.2,-3.2,15.0
2014,TRN,Indu,0.465,0.656,0.838,0.864,49.9,-0.5,16.2
2014,TROX,Basi,0.880,0.699,0.104,0.754,16.8,1.4,17.2
2014,TTEK,Indu,0.063,0.150,0.214,0.641,-3.0,-12.1,14.3
2014,TTI,Ener,0.679,0.551,0.105,0.368,30.0,-58.5,7.1
2014,UAN,Basi,0.836,0.646,0.861,0.531,-25.5,-33.7,10.6
2014,UFPI,Basi,0.159,0.190,0.386,0.387,19.8,4.9,17.7
2014,ULH,Indu,0.572,0.700,0.263,0.300,45.7,-6.9,14.9
2014,USAC,Ener,0.886,0.531,0.901,0.385,31.2,-27.3,11.3
2014,USLM,Basi,0.433,0.319,0.264,0.001,18.6,32.4,21.0
2014,VAC,Cons,0.292,0.060,0.260,0.657,28.4,48.7,24.6
2014,VMI,Indu,0.286,0.283,0.376,0.945,4.2,-20.1,12.6
2014,WCC,Indu,0.011,0.120,0.489,0.957,12.0,-18.6,11.6
2014,WEN,Cons,0.289,0.049,0.155,0.922,74.4,4.7,11.9
2014,WFG,Basi,0.975,0.411,0.132,0.965,22.5,17.9,19.3
2014,WGO,Cons,0.235,0.582,0.681,0.285,33.4,-13.6,15.2
2014,WLFC,Indu,0.927,0.402,0.731,0.116,19.9,9.6,16.6
2014,WNC,Indu,0.453,0.232,0.409,0.353,19.6,-7.9,15.6
2014,WOR,Indu,0.074,0.437,0.632,0.619,30.2,-25.5,14.5
2014,WSO,Indu,0.006,0.111,0.366,0.847,20.2,17.7,17.0
2014,WWW,Cons,0.350,0.902,0.417,0.768,13.1,13.6,17.7
2014,ZWS,Indu,0.051,0.259,0.447,0.514,35.8,-5.5,15.7
2016,AAON,Indu,0.269,0.381,0.729,0.365,8.5,40.9,29.1
2016,ABG,Cons,0.010,0.020,0.462,0.468,-38.0,31.3,25.2
2016,AG,Basi,0.852,0.711,0.009,0.306,-14.1,111.0,43.5
2016,AGCO,Indu,0.198,0.332,0.140,0.915,-10.1,43.4,27.0
2016,AGX,Indu,0.620,0.871,0.642,0.174,-0.8,87.2,29.9
2016,ALGT,Indu,0.856,0.045,0.787,0.806,-10.3,9.1,21.2
2016,ALSN,Cons,0.201,0.442,0.232,0.925,-27.5,50.6,34.8
2016,ARCB,Indu,0.179,0.266,0.263,0.132,-54.9,77.0,34.5
2016,ARCO,Cons,0.221,0.110,0.185,0.273,-39.0,105.3,37.1
2016,ARLP,Ener,0.149,0.155,0.209,0.415,-65.3,77.4,31.9
2016,ASR,Indu,0.991,0.538,0.909,0.952,3.9,14.2,23.8
2016,ATRO,Indu,0.578,0.906,0.350,0.196,-58.0,54.7,32.0
2016,AVAV,Indu,0.885,0.647,0.371,0.241,-5.3,-2.1,19.9
2016,AVNT,Basi,0.178,0.497,0.214,0.707,-30.7,32.3,25.2
2016,AXON,Indu,0.592,0.131,0.726,0.429,-14.6,34.6,28.8
2016,AZZ,Indu,0.319,0.376,0.606,0.512,19.6,27.9,17.8
2016,BC,Cons,0.305,0.055,0.310,0.912,-28.3,42.2,26.6
2016,BCC,Basi,0.203,0.157,0.315,0.194,-64.1,94.7,43.0
2016,BCPC,Basi,0.504,0.887,0.257,0.688,9.6,34.1,28.7
2016,BJRI,Cons,0.219,0.012,0.498,0.443,-7.1,-17.4,18.5
2016,BSM,Ener,0.974,0.832,0.023,0.792,-29.7,31.8,25.5
2016,BURL,Cons,0.239,0.035,0.486,0.937,-5.8,60.7,31.6
2016,BYD,Cons,0.040,0.474,0.467,0.670,15.2,24.3,27.1
2016,CAKE,Cons,0.087,0.004,0.454,0.776,-6.9,22.9,28.5
2016,CAR,Indu,0.181,0.120,0.346,0.848,-52.1,28.1,26.9
2016,CASY,Cons,0.625,0.369,0.252,0.936,12.8,11.3,22.1
2016,CBRL,Cons,0.136,0.039,0.418,0.900,1.1,14.4,24.9
2016,CBT,Basi,0.311,0.564,0.115,0.771,-2.3,40.3,22.7
2016,CCJ,Ener,0.593,0.540,0.169,0.991,-18.1,-11.8,19.8
2016,CDE,Basi,0.854,0.462,0.698,0.061,-63.9,367.2,109.5
2016,CHDN,Cons,0.914,0.761,0.894,0.730,24.1,16.8,25.0
2016,CHH,Cons,0.421,0.304,0.738,0.834,-23.3,15.1,24.4
2016,CLH,Indu,0.408,0.342,0.166,0.762,-25.3,35.2,28.9
2016,CMC,Basi,0.354,0.611,0.108,0.604,-2.4,60.6,16.6
2016,CMP,Basi,0.937,0.643,0.192,0.757,-20.5,13.2,26.6
2016,CMRE,Indu,0.259,0.421,0.812,0.063,-61.5,-13.5,17.1
2016,CNX,Ener,0.972,0.558,0.048,0.661,-72.6,130.5,38.2
2016,CODI,Indu,0.491,0.518,0.173,0.344,-12.7,12.9,23.9
2016,CPA,Indu,0.664,0.536,0.160,0.741,-52.0,85.3,37.5
2016,CPAC,Basi,0.422,0.222,0.523,0.312,-22.4,43.9,31.3
2016,CPS,Cons,0.252,0.246,0.480,0.510,33.6,57.5,31.7
2016,CROX,Cons,0.869,0.303,0.095,0.304,-8.4,-32.1,14.4
2016,CRS,Basi,0.343,0.444,0.156,0.564,-18.2,35.3,25.7
2016,CSW,Indu,0.271,0.243,0.627,0.141,286.3,22.7,26.2
2016,CVCO,Cons,0.202,0.460,0.686,0.299,3.2,22.8,23.1
2016,CW,Indu,0.370,0.430,0.597,0.850,-6.3,52.1,30.7
2016,CYD,Indu,0.103,0.577,0.213,0.100,-48.8,68.5,25.5
2016,CZR,Cons,0.399,0.973,0.578,0.436,120.6,64.1,32.7
2016,DAC,Indu,0.416,0.147,0.621,0.177,-22.3,-43.7,12.8
2016,DCH,Cons,0.331,0.236,0.428,0.452,-42.5,47.3,33.6
2016,DDS,Cons,0.649,0.029,0.336,0.804,-41.3,-19.4,16.5
2016,DECK,Cons,0.724,0.396,0.650,0.594,-40.7,16.6,22.1
2016,DHT,Indu,0.946,0.983,0.908,0.270,-24.8,-27.9,13.8
2016,DKL,Ener,0.738,0.561,0.123,0.287,-27.2,6.8,21.9
2016,DMLP,Ener,0.917,0.814,0.173,0.000,-59.6,67.0,35.4
2016,DY,Indu,0.596,0.490,0.709,0.686,59.8,37.9,30.2
2016,EBF,Indu,0.293,0.281,0.241,0.158,35.2,-14.5,17.1
2016,EFXT,Ener,0.411,0.799,0.053,0.276,-33.6,63.7,34.7
2016,EGO,Basi,0.872,0.468,0.000,0.725,-37.5,16.2,20.7
2016,EMBJ,Indu,0.584,0.714,0.825,0.986,-24.8,-9.5,17.4
2016,ENR,Indu,0.138,0.380,0.604,0.735,5.3,36.9,25.2
2016,ENS,Indu,0.083,0.416,0.332,0.709,-21.0,62.9,31.3
2016,EPAC,Indu,0.455,0.400,0.029,0.536,-8.8,20.7,20.7
2016,EQT,Ener,0.922,0.755,0.099,1.000,-22.8,1.7,19.3
2016,ESI,Basi,0.811,0.986,0.988,0.660,-67.2,50.3,27.6
2016,ESLT,Indu,0.068,0.053,0.458,0.950,46.2,20.5,20.1
2016,ETSY,Cons,0.360,0.846,0.950,0.348,-75.4,73.1,38.3
2016,EXP,Basi,0.775,0.385,0.522,0.743,-38.9,115.8,37.4
2016,FANG,Ener,0.966,0.980,0.010,0.977,-7.6,53.5,33.4
2016,FCN,Indu,0.184,0.085,0.407,0.560,-7.0,18.7,24.4
2016,FIVE,Cons,0.721,0.105,0.806,0.702,20.7,-0.1,16.7
2016,FIX,Indu,0.459,0.185,0.474,0.416,60.2,24.6,27.6
2016,FMC,Basi,0.663,0.516,0.200,0.934,-41.9,76.3,40.7
2016,FOXF,Cons,0.304,0.372,0.764,0.210,0.5,79.5,38.0
2016,FRO,Indu,0.904,0.813,0.962,0.422,-31.2,-36.6,13.9
2016,FSM,Basi,0.777,0.760,0.045,0.166,5.4,13.6,26.2
2016,FSS,Indu,0.731,0.708,0.078,0.315,-29.5,29.9,27.8
2016,FTAI,Indu,0.717,0.962,0.693,0.239,-44.2,61.5,30.6
2016,FTK,Ener,0.677,0.743,0.067,0.027,-64.8,76.5,35.9
2016,FUL,Basi,0.412,0.028,0.366,0.612,-19.5,52.7,26.0
2016,FUN,Cons,0.414,0.283,0.281,0.849,3.0,17.7,23.8
2016,FWRD,Indu,0.517,0.071,0.691,0.521,-16.4,9.0,25.9
2016,GBX,Indu,0.695,0.626,0.929,0.345,-51.4,59.7,21.1
2016,GEO,Indu,0.115,0.220,0.683,0.703,-34.3,59.7,34.2
2016,GGB,Basi,0.333,0.608,0.035,0.628,-64.0,246.0,63.2
2016,GIII,Cons,0.357,0.492,0.494,0.698,-21.1,-48.5,8.9
2016,GME,Cons,0.350,0.383,0.447,0.866,-22.0,-20.5,14.3
2016,GNRC,Indu,0.308,0.399,0.236,0.715,-33.1,30.2,28.3
2016,GNTX,Cons,0.054,0.217,0.818,0.930,-18.8,62.0,30.4
2016,GPK,Cons,0.052,0.108,0.449,0.932,-20.6,5.9,24.8
2016,GPRE,Basi,0.589,0.424,0.188,0.222,-38.9,54.6,36.2
2016,GRC,Indu,0.238,0.438,0.292,0.220,-23.7,37.6,29.9
2016,GSM,Basi,0.814,0.168,0.131,0.629,-42.8,-0.6,19.1
2016,HBM,Basi,0.682,0.968,0.987,0.236,-69.2,221.2,68.7
2016,HEI,Indu,0.199,0.263,0.695,0.919,-10.3,49.4,30.8
2016,HL,Basi,0.676,0.784,0.202,0.372,-28.4,165.0,58.7
2016,HLIO,Indu,0.477,0.509,0.255,0.340,-26.8,30.6,27.8
2016,HNI,Cons,0.205,0.373,0.279,0.548,-40.0,50.8,35.3
2016,HTHT,Cons,0.858,0.840,0.532,0.656,34.3,100.0,41.0
2016,HTLD,Indu,0.170,0.865,0.304,0.569,-29.7,18.3,21.0
2016,HUBG,Indu,0.165,0.123,0.295,0.440,-11.1,49.6,28.4
2016,HUN,Basi,0.290,0.392,0.126,0.680,-64.4,168.6,66.8
2016,HURN,Indu,0.796,0.551,0.489,0.457,-32.2,-13.6,18.0
2016,HWKN,Basi,0.457,0.077,0.382,0.071,-7.0,37.5,26.8
2016,ICFI,Indu,0.152,0.174,0.392,0.266,-17.7,50.6,29.2
2016,IIIN,Indu,0.643,0.527,0.221,0.119,4.4,52.5,27.5
2016,IOSP,Basi,0.522,0.475,0.262,0.464,13.8,44.7,31.5
2016,J,Indu,0.082,0.337,0.190,0.920,-3.6,57.5,30.7
2016,JBTM,Indu,0.307,0.279,0.663,0.615,57.9,56.0,27.4
2016,KAI,Indu,0.427,0.506,0.497,0.122,-4.1,56.1,33.4
2016,KBH,Cons,0.378,0.517,0.689,0.418,-27.5,61.7,23.4
2016,KEX,Indu,0.174,0.652,0.179,0.814,-32.7,26.8,24.4
2016,KFRC,Indu,0.085,0.170,0.399,0.190,-21.3,15.4,27.1
2016,KFY,Indu,0.056,0.525,0.724,0.574,-11.7,14.1,22.8
2016,KNX,Indu,0.409,0.414,0.376,0.527,-26.5,49.0,27.6
2016,KOS,Ener,0.948,0.864,0.077,0.638,-47.9,33.1,27.6
2016,KRNT,Indu,0.740,0.520,0.847,0.044,-20.1,47.1,36.5
2016,KRO,Basi,0.793,0.359,0.098,0.297,-49.3,128.0,45.6
2016,KWR,Basi,0.189,0.156,0.301,0.401,-15.7,81.6,37.4
2016,LAD,Cons,0.019,0.745,0.488,0.780,0.9,8.3,21.9
2016,LCII,Cons,0.132,0.245,0.602,0.547,-0.3,94.2,46.0
2016,LGIH,Cons,0.036,0.943,0.922,0.171,65.0,20.6,23.9
2016,LIND,Cons,0.624,0.269,0.314,0.146,3.6,-14.5,15.9
2016,LNN,Indu,0.080,0.274,0.133,0.337,-5.3,13.7,19.8
2016,LPG,Ener,0.925,0.923,0.996,0.226,-15.0,5.9,18.2
2016,LPX,Basi,0.492,0.313,0.313,0.683,-13.9,45.7,34.3
2016,LZB,Cons,0.328,0.143,0.504,0.426,-24.3,39.6,29.4
2016,MATV,Basi,0.390,0.412,0.657,0.497,4.5,6.5,21.6
2016,MATX,Indu,0.632,0.298,0.580,0.639,6.0,-10.5,19.5
2016,MCRI,Cons,0.246,0.219,0.665,0.031,3.9,27.4,27.3
2016,MELI,Cons,0.586,0.171,0.687,0.976,-23.6,95.4,40.3
2016,MEOH,Basi,0.984,0.777,0.084,0.723,-45.3,84.6,35.1
2016,MGRC,Indu,0.208,0.294,0.482,0.253,-17.1,43.4,29.5
2016,MHO,Cons,0.062,0.257,0.737,0.172,-17.0,47.4,27.9
2016,MIDD,Indu,0.127,0.209,0.744,0.964,-11.2,46.5,27.7
2016,MLI,Indu,0.131,0.464,0.195,0.563,-25.6,59.7,30.1
2016,MLKN,Cons,0.159,0.201,0.446,0.624,-1.1,2.4,17.5
2016,MMYT,Cons,0.823,0.388,0.163,0.321,-25.2,80.0,32.9
2016,MOV,Cons,0.251,0.098,0.490,0.257,-3.5,-14.3,14.6
2016,MPLX,Ener,0.794,0.797,0.973,0.868,-71.4,73.2,31.9
2016,MRCY,Indu,0.261,0.265,0.506,0.224,21.2,77.4,28.9
2016,MTH,Cons,0.255,0.273,0.611,0.526,-11.7,15.2,20.9
2016,MTRN,Basi,0.173,0.482,0.121,0.153,-37.9,61.2,34.8
2016,MTUS,Basi,0.580,0.828,0.075,0.086,-65.6,99.5,35.0
2016,MTX,Basi,0.283,0.905,0.198,0.546,-31.9,101.3,38.2
2016,MTZ,Indu,0.233,0.435,0.120,0.465,-29.3,158.3,53.3
2016,MUR,Ener,0.953,0.766,0.031,0.861,-58.2,76.2,33.5
2016,MUSA,Cons,0.345,0.488,0.130,0.785,-17.5,8.7,20.0
2016,MUX,Basi,0.988,0.930,0.006,0.214,90.1,78.7,32.3
2016,MWA,Indu,0.393,0.191,0.274,0.505,-25.5,74.0,33.0
2016,MYE,Cons,0.551,0.466,0.175,0.047,-37.6,11.1,23.1
2016,MYRG,Indu,0.415,0.239,0.442,0.149,-12.5,61.8,31.1
2016,NAT,Indu,0.926,0.912,0.835,0.483,16.4,-39.6,8.9
2016,NBR,Ener,0.685,0.804,0.102,0.632,-49.8,144.9,56.7
2016,NPK,Indu,0.368,0.439,0.419,0.209,39.3,16.6,22.5
2016,NPO,Indu,0.168,0.253,0.394,0.454,-21.2,34.9,26.2
2016,NVGS,Indu,0.519,0.722,0.770,0.360,-16.8,-31.2,14.6
2016,NX,Basi,0.545,0.838,0.863,0.252,-7.6,2.3,20.3
2016,OII,Ener,0.618,0.596,0.149,0.818,-48.5,-4.7,22.3
2016,OIS,Ener,0.821,0.389,0.058,0.480,-41.3,64.4,33.3
2016,OKE,Ener,0.758,0.532,0.129,0.975,-54.9,148.4,51.5
2016,OLN,Basi,0.516,0.914,0.983,0.789,-39.4,67.1,30.3
2016,OMAB,Indu,0.880,0.268,0.824,0.662,-0.7,-1.3,21.0
2016,OSK,Indu,0.197,0.139,0.228,0.746,-29.9,134.1,43.7
2016,OVV,Ener,0.899,0.908,0.064,0.857,-72.3,247.0,71.8
2016,OXM,Cons,0.616,0.295,0.360,0.470,22.0,-27.7,13.0
2016,P,Indu,0.729,0.808,0.957,0.842,-7.6,-27.4,13.5
2016,PAGP,Ener,0.607,0.762,0.070,0.539,-76.5,99.9,46.4
2016,PATK,Cons,0.048,0.256,0.762,0.110,7.6,105.5,44.4
2016,PDS,Ener,0.845,0.748,0.017,0.335,-54.7,104.9,48.5
2016,PENN,Cons,0.100,0.501,0.635,0.441,-11.6,-1.3,18.7
2016,PII,Cons,0.070,0.448,0.290,0.989,-51.1,20.0,19.6
2016,PKG,Cons,0.118,0.873,0.410,0.992,-38.5,86.5,34.9
2016,PLNT,Cons,0.413,0.477,0.750,0.188,-7.4,45.2,27.3
2016,POOL,Indu,0.021,0.079,0.437,0.895,14.9,40.0,30.3
2016,PRIM,Indu,0.258,0.487,0.374,0.407,12.1,32.0,27.2
2016,PRKS,Cons,0.954,0.072,0.316,0.645,9.2,-13.2,15.3
2016,PWR,Indu,0.423,0.575,0.201,0.878,-32.7,87.0,37.8
2016,QUAD,Indu,0.135,0.104,0.199,0.175,-52.0,142.0,49.5
2016,RBA,Indu,0.139,0.301,0.641,0.774,-10.7,33.6,27.0
2016,RBC,Indu,0.426,0.521,0.853,0.516,-21.7,33.2,26.0
2016,RES,Ener,0.889,0.862,0.028,0.787,-0.9,83.6,34.9
2016,REX,Basi,0.870,0.280,0.170,0.048,-16.8,50.6,26.7
2016,RGLD,Basi,0.769,0.702,0.940,0.695,-57.1,126.6,41.7
2016,RGR,Indu,0.699,0.725,0.786,0.487,39.6,-23.2,16.4
2016,RIG,Ener,0.120,0.453,0.615,0.844,-48.9,62.0,34.7
2016,RRX,Indu,0.356,0.121,0.250,0.767,-28.4,35.2,31.3
2016,RS,Basi,0.318,0.586,0.144,0.966,5.5,43.1,31.0
2016,RUSHA,Cons,0.097,0.676,0.167,0.163,-38.1,75.3,43.9
2016,RYAM,Basi,0.641,0.413,0.409,0.001,-60.1,138.9,40.6
2016,SAH,Cons,0.006,0.013,0.385,0.358,-28.3,32.6,28.8
2016,SEDG,Ener,0.849,0.880,0.961,0.471,32.6,-51.0,10.1
2016,SHAK,Cons,0.434,0.550,0.850,0.313,-10.0,-15.2,16.3
2016,SHOO,Cons,0.101,0.117,0.439,0.690,-3.0,7.2,22.9
2016,SMG,Basi,0.911,0.160,0.106,0.943,0.6,40.0,25.4
2016,SMP,Cons,0.243,0.063,0.266,0.284,-29.5,68.2,33.7
2016,SQM,Basi,0.518,0.340,0.345,0.988,-28.4,71.8,32.0
2016,SSD,Basi,0.171,0.040,0.613,0.577,-5.2,38.5,26.3
2016,STLD,Basi,0.299,0.696,0.041,0.927,-9.8,122.4,38.1
2016,STN,Indu,0.150,0.316,0.203,0.697,-13.5,22.1,25.2
2016,STNG,Indu,0.955,0.949,0.919,0.489,-29.4,-42.4,11.3
2016,SUZ,Basi,0.884,0.573,0.379,0.939,-12.3,22.6,17.4
2016,SWBI,Indu,0.639,0.779,0.937,0.439,94.6,-23.4,15.0
2016,SXI,Indu,0.163,0.177,0.352,0.367,-3.6,33.9,24.8
2016,TECK,Basi,0.476,0.148,0.055,0.705,-75.4,580.0,169.2
2016,TEN,Ener,0.045,0.199,0.384,0.650,-18.1,-27.0,14.0
2016,TEX,Indu,0.207,0.270,0.211,0.720,-19.7,56.6,35.7
2016,TGLS,Basi,0.671,0.585,0.804,0.056,13.4,-11.4,14.9
2016,THO,Cons,0.249,0.427,0.600,0.847,-8.1,102.0,40.1
2016,THRM,Cons,0.317,0.449,0.529,0.573,-9.2,-13.2,18.8
2016,TK,Ener,0.768,0.422,0.834,0.208,-83.1,28.0,29.3
2016,TKR,Indu,0.260,0.530,0.110,0.737,-27.2,57.0,30.8
2016,TNET,Indu,0.392,0.425,0.626,0.382,-65.4,107.3,44.4
2016,TNK,Indu,0.938,0.904,0.985,0.286,-26.8,-45.1,12.3
2016,TOL,Cons,0.313,0.738,0.552,0.998,-29.9,18.4,26.2
2016,TPC,Indu,0.505,0.374,0.294,0.254,-48.4,115.9,46.3
2016,TREX,Indu,0.790,0.510,0.730,0.482,-20.2,75.2,38.1
2016,TRGP,Ener,0.460,0.860,0.093,0.520,-74.1,140.9,47.9
2016,TRN,Indu,0.336,0.690,0.502,0.738,-29.9,35.0,29.2
2016,TTEK,Indu,0.468,0.119,0.312,0.558,0.4,82.9,35.2
2016,TX,Basi,0.553,0.307,0.223,0.784,-30.9,86.3,40.5
2016,UAN,Basi,0.789,0.505,0.565,0.145,-52.0,-7.6,20.0
2016,UFPI,Basi,0.200,0.190,0.414,0.509,20.5,66.9,35.8
2016,ULH,Indu,0.792,0.454,0.289,0.124,-35.9,-13.7,17.8
